,original_title,translated_title,author,article_id,date,text
135,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_005328,1811-02-19,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære. Af P. O. Boisen.
136,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_005367,1811-02-22,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære. Af P. O. Boisen. Afregnings-Bog for Cavallerie og Jnfanterie.
138,Materialier til Samtaler over Gienstande af den plane Geometrie,Materials for Conversations on Objects of Plane Geometry,H. O. Børn,lol_005416,1811-03-01,"Paa Addresse=Contoiret kan bekommes Tilkjøbs: Materialier til Samtaler over Gienstande af den plane Geometrie. Til Brug ved den første Geometriske Underviisning. Med 4 Kobbertavler. Af H. O. Børn, Overlærer i Mathematik, Physik og Naturhistorie ved Cathedralskolen i Odense. Odense 1811. 1 Rd. 3 Mk. indb. Forsøg til en Veiledning for Skolelærere til at bibringe Ungdommen Regning ud af Hovedet. Ved"
139,Forsøg til en Veiledning for Skolelærere til at bibringe Ungdommen Regning ud af Hovedet,Attempt at a Guide for School Teachers to Instill Mental Arithmetic in Youth,NO_AUTHOR,lol_005416,1811-03-01,"Paa Addresse=Contoiret kan bekommes Tilkjøbs: Materialier til Samtaler over Gienstande af den plane Geometrie. Til Brug ved den første Geometriske Underviisning. Med 4 Kobbertavler. Af H. O. Børn, Overlærer i Mathematik, Physik og Naturhistorie ved Cathedralskolen i Odense. Odense 1811. 1 Rd. 3 Mk. indb. Forsøg til en Veiledning for Skolelærere til at bibringe Ungdommen Regning ud af Hovedet. Ved"
141,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. D. Boisen,lol_005420,1811-03-01,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære. Af P. D. Boisen.
142,Religion Angelegenheit der Menschen,Religion Matters of Humanity,Beiger,lol_005435,1811-03-05,"Directionen. Jeg maae herved anmode Dem, som Tid efter anden have laant Bøger af min Bogsamling, at vise mig den Godhed at sende mig samme tilbage. Efterhaanden savner jeg adskillige, f. Ex.: Religion Angelegenheit der Menschen. Beiger, Trost bei dem Grabe der Unsrigen. Archenholz, om 7 Aars Krigen. Salzmanns Huuspostil. Et nitid Exemplar."
143,Trost bei dem Grabe der Unsrigen,Comfort at the Grave of Our Loved Ones,NO_AUTHOR,lol_005435,1811-03-05,"Directionen. Jeg maae herved anmode Dem, som Tid efter anden have laant Bøger af min Bogsamling, at vise mig den Godhed at sende mig samme tilbage. Efterhaanden savner jeg adskillige, f. Ex.: Religion Angelegenheit der Menschen. Beiger, Trost bei dem Grabe der Unsrigen. Archenholz, om 7 Aars Krigen. Salzmanns Huuspostil. Et nitid Exemplar."
144,om 7 Aars Krigen,About the War in 7 Years,Archenholz,lol_005435,1811-03-05,"Directionen. Jeg maae herved anmode Dem, som Tid efter anden have laant Bøger af min Bogsamling, at vise mig den Godhed at sende mig samme tilbage. Efterhaanden savner jeg adskillige, f. Ex.: Religion Angelegenheit der Menschen. Beiger, Trost bei dem Grabe der Unsrigen. Archenholz, om 7 Aars Krigen. Salzmanns Huuspostil. Et nitid Exemplar."
145,Salzmanns Huuspostil,Salzmann's House Postil,NO_AUTHOR,lol_005435,1811-03-05,"Directionen. Jeg maae herved anmode Dem, som Tid efter anden have laant Bøger af min Bogsamling, at vise mig den Godhed at sende mig samme tilbage. Efterhaanden savner jeg adskillige, f. Ex.: Religion Angelegenheit der Menschen. Beiger, Trost bei dem Grabe der Unsrigen. Archenholz, om 7 Aars Krigen. Salzmanns Huuspostil. Et nitid Exemplar."
146,Materialier til Samtaler over Gienstande af den plane Geometrie,Materials for Conversations on Objects of Plane Geometry,H. O. Biørn,lol_005451,1811-03-05,"Paa Addresse-Contoiret kan bekommes Tilkjøbs: Materialier til Samtaler over Gienstande af den plane Geometrie. Til Brug ved den første Grometriske Underviisning. Med 4 Kobbertavler. Af H. O. Biørn, Overlærer i Mathematik, Physik og Naturhistorie ved Cathedralskolen i Odense. Odense 1811. 1 Rd. 3 Mk. indb. Forsøg til en Veiledning for Skolelærere til at bibringe Ungdommen Regning ud af Hovedet. Ved"
147,Forsøg til en Veiledning for Skolelærere til at bibringe Ungdommen Regning ud af Hovedet,Attempt at a Guide for School Teachers to Instill Mental Arithmetic in Youth,NO_AUTHOR,lol_005451,1811-03-05,"Paa Addresse-Contoiret kan bekommes Tilkjøbs: Materialier til Samtaler over Gienstande af den plane Geometrie. Til Brug ved den første Grometriske Underviisning. Med 4 Kobbertavler. Af H. O. Biørn, Overlærer i Mathematik, Physik og Naturhistorie ved Cathedralskolen i Odense. Odense 1811. 1 Rd. 3 Mk. indb. Forsøg til en Veiledning for Skolelærere til at bibringe Ungdommen Regning ud af Hovedet. Ved"
149,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_005455,1811-03-05,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære. Af P. O. Boisen.
154,Lærebog i Geomitrien,Textbook in Geometry,O. Bjørn,lol_006214,1811-06-07,"Lærebog i Geomitrien, indeholdende plan Geomitrie, Stereometrie og plan-Trigonometrie, med 6 Kobbertavler af Hr. O. Bjørn. Odense 1811. 1) Lægdsruller, Følgesedler, Attester om gamle Mænds Sønner. 2) Lønnings og Skyldbøger for Jnfanteriet og Cavalleriet. 3) Af og Tilgangslister, Extraskatten angaaende. 4) Liniered Papiir til Regninger. 5) Liniered Papiir med Credit og Debet til Hovedbøger. (6 Jndtægts og Udgivtsbog for Aaret 1811."
165,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. E. Schulz,lol_006975,1811-09-03,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. E. Schulz. 1ste Deel, som indeholder Litteraturog Litterair-Historie. Encyclopæder. De skiønne Kunster og Videnskaber, nemlig Romaner og Comoedier."
166,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Mariboe,C. C. Schulz,lol_007003,1811-09-06,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. C. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skjønne Kunster og Videnskaber, nemlig Romaner og Comoediet."
167,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Mariboe,C. F. Schulz,lol_007035,1811-09-10,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
168,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. C. Schulz,lol_007065,1811-09-13,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. C. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyrlopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
170,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. C. Schulz,lol_007139,1811-09-24,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. C. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skiønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
172,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalog of the Provincial Book Collection in Mariboe,C. C. Schulz,lol_007167,1811-09-27,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. C. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skiønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v. 5 Par Kalkunske Høns anvises tilkjøbs fra Addresse Contoiret."
173,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Inventory of the Provincial Book Collection in Mariboe,C. C. Schulz,lol_007196,1811-10-01,"L. Anthon, Tilkjøbs. Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. C. Schulz. 1ste Deel, som indeholder Litteratur og Litterair=Historie. Encyclopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
175,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Mariboe,C. F. Schulz,lol_007226,1811-10-04,"Tilkjøbs. Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v. 5 Par Kalkunske Høns anvises tilkjøbs fra Addresse-Contoiret for 5 Rd. Parret."
177,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Tales with Application to Religion and Morality,P. O. Boisen,lol_007291,1811-10-11,"Paa Addresse-Contoiret i Mariboe kan bekommes tilkjøbs: Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskov overLolland og Falster. Mariboe 1810,"
178,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. F. Schulz,lol_007323,1811-10-15,"Paa Addresse=Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopædier. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
179,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007324,1811-10-15,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskov overLolland og Falster. Mariboe 1810."
180,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. F. Schulz,lol_007441,1811-10-29,"Paa Addresse=Contoiret i Mariboe kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
181,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007442,1811-10-29,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskov over Lolland og Falster. Mariboe 1810."
185,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007481,1811-11-05,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskov over Lolland og Falster. Mariboe 1810."
188,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007554,1811-11-12,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskop over Lolland og Falster. Mariboe 1810."
189,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. F. Schulz,lol_007676,1811-11-29,"Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skiønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
190,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007677,1811-11-29,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskop over Lolland og Falster. Mariboe 1810"
191,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. F. Schulz,lol_007710,1811-12-03,"Hos Kiøbmand Gram i Nyekjøbing paa Falsterkan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyelopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
192,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007711,1811-12-03,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskop over Lolland og Falster. Mariboe 1810"
193,Corregio,Corregio,Oehlenschlager,lol_007747,1811-12-10,"Bekjendtgjørelser. Corregio af Oehlenschlager og 1ste Deel af Christian den 7des Landvæsens Forordninger ere af mig udlaante uden at jeg erindrer til hvem. Den eller De, som have laant disse Bøger ombedes at tilbagelevere mig samme."
194,Christian den 7des Landvæsens Forordninger,Agricultural Regulations of Christian VII,NO_AUTHOR,lol_007747,1811-12-10,"Bekjendtgjørelser. Corregio af Oehlenschlager og 1ste Deel af Christian den 7des Landvæsens Forordninger ere af mig udlaante uden at jeg erindrer til hvem. Den eller De, som have laant disse Bøger ombedes at tilbagelevere mig samme."
195,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Maribo,C. F. Schulz,lol_007816,1811-12-17,"Tilkjøbs. Hos Kiøbmand Gram i Nyekjøbing paa Falster kan bekommes Tilkjøbs: Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair-Historie. Encyclopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
196,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007817,1811-12-17,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære af P. O. Boisen, Biskop overLolland og Falster. Mariboe 1810."
197,Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe,Scientific Catalogue of the Provincial Book Collection in Mariboe,C. F. Schulz,lol_007818,1811-12-17,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs. Videnskabelig Fortegnelse over Provindsialbogsamlingen i Mariboe. Ordnet, trykt og forlagt af C. F. Schulz. 1ste Deel, som indeholder Litteratur og Litterair=Historie. Encyelopæder. De skjønne Kunster og Videnskaber, nemlig Poesier, Romaner, Comoedier o. s. v."
198,Bibelske Fortællinger med Anvendelse paa Religion og Sædelære,Biblical Stories with Application to Religion and Morality,P. O. Boisen,lol_007819,1811-12-17,"Bibelske Fortællinger med Anvendelse paa Religion og Sædelære, af P. O. Boisen, Biskop over Lolland og Falster. Mariboe 1810."
200,"Den lystige Lollænder, eller nyeste Samling af moersomme Anecdoter, latterlige Tildragelser, skjemtsomme Jndfald, sindrige Fortællinger og vittige Svar","The Merry Lollander, or the Latest Collection of Amusing Anecdotes, Ridiculous Events, Witty Remarks, Ingenious Tales, and Clever Answers",C. F. Schultz,lol_008058,1812-01-31,"Den lystige Lollænder, eller nyeste Samling af moersomme Anecdoter, latterlige Tildragelser, skjemtsomme Jndfald, sindrige Fortællinger og vittige Svar. Samlet, trykt og forlagt af C. F. Schultz. Mariboe 1812. 2 Mk. heftet."
201,"Den lystige Lollænder, eller nyeste Samling af moersomme Anecdoter, latterlige Tildragelser, skjemtsomme Jndfald, sindrige Fortællinger og vittige Svar","The Merry Lollander, or the Latest Collection of Amusing Anecdotes, Ridiculous Events, Witty Remarks, Ingenious Tales, and Clever Answers",C. F. Schulz,lol_008084,1812-02-04,"Bogbinder Østerries i Nakskov kan bekommes tilkjøbs: Den lystige Lollænder, eller nyeste Samling af moersomme Anecdoter, latterlige Tildragelser, skjemtsomme Jndfald, sindrige Fortællinger og vittige Svar. Samlet, trykt og forlagt af C. F. Schulz. Mariboe 1812. 2 Mk. heftet."
202,"Den lystige Lollænder, eller nyeste Samling af mersomme Anerdoter, latterlige Tildragelser, skjemtsomme Jndfald, sindrige Fortællinger og vittige Svar","The Merry Lollander, or the Latest Collection of Amusing Anecdotes, Ridiculous Events, Witty Remarks, Ingenious Tales, and Clever Answers",C. F. Schulz,lol_008106,1812-02-07,"Bogbinder Østerries i Nakskov kan bekommes tilkjøbs: Den lystige Lollænder, eller nyeste Samling af mersomme Anerdoter, latterlige Tildragelser, skjemtsomme Jndfald, sindrige Fortællinger og vittige Svar. Samlet, trykt og forlagt af C. F. Schulz. Mariboe 1812. 2 Mk. heftet."
213,Anviisning til Hampens Dyrkning,Instructions for Hemp Cultivation,Professor Olufsen,lol_008981,1812-06-12,"Bekjendtgjørelser. Hos Byfogeden i Mariboe kan erholdes til Gjennemlæsning af Lysthavende her i Byen; Anviisning til Hampens Dyrkning, et Priisskrivt af Professor Olufsen, og ligesaa Professor G. Begirups Afhandling om ollegivende Planters Dyrkning."
214,Afhandling om ollegivende Planters Dyrkning,Treatise on the Cultivation of Oil-Producing Plants,Professor G. Begirup,lol_008981,1812-06-12,"Bekjendtgjørelser. Hos Byfogeden i Mariboe kan erholdes til Gjennemlæsning af Lysthavende her i Byen; Anviisning til Hampens Dyrkning, et Priisskrivt af Professor Olufsen, og ligesaa Professor G. Begirups Afhandling om ollegivende Planters Dyrkning."
218,Gravskrivten over det visnende Kløverblad,The Epitaph on the Withering Clover Leaf,NO_AUTHOR,lol_009580,1812-09-04,Gamst. Pontoppidan. Til Forfatteren af Gravskrivten over det visnende Kløverblad i Avisen No. 66. Uddraget af en gammel hedensk Poet.
221,Om Dyrkningsmaaden af Asparges,On the Cultivation Method of Asparagus,Th. Trojel,lol_009826,1812-10-13,"Fra Bogtrykkeriet i Mariboe er nylig udkommen: Om Dyrkningsmaaden af Asparges. Udgivet af Sognepræsten i Nebbelunde Hr. Th. Trojel, som paa Addresse=Contoiret kan bekommes tilkjøbs for 24 s."
222,Om Dyrkningsmaaden af Asparges,On the Cultivation Method of Asparagus,Ch Crojel,lol_009856,1812-10-16,"Fra Bogtrykkeriet i Mariboe er nylig udkommen: Om Dyrkningsmaaden af Asparges. Udgivet af Sognepræsten i Nebbelunde Hr. Ch Crojel, som paa Addresse-Contoiret kan bekommes tilkjøbs for 24 s."
223,Om Dyrkningsmaaden af Asparges,On the Cultivation Method of Asparagus,Ch. Trojel,lol_009903,1812-10-23,"Fra Bogtrykkeriet i Mariboe er nylig udkommen: Om Dyrkningsmaaden af Asparges. Udgivet af Sognepræsten i Nebbelunde Hr. Ch. Trojel, som paa Addresse=Contoiret, kan bekommes tilkjøbs for 24 s."
