,article_id,date,embedding,n_chunks_orig,clean_category,nøgle,text,category,article_length,characters,embedding_shape,newspaper,label_type,book_announce,comment,predicted_book_announce
450765,thi_007498,1827-11-23,"[ 0.02813157  0.00040712 -0.02750035 ... -0.03239882 -0.03794783
 -0.00321529]",1,Bekjendtgjørelser,1827-11-23_10493,"Vor udmærkede unge Kunstner Hr. Lüders vil den 25de Novbr give en Concert paa Hof=Theatret. Oehlenschlagers Væringer skulde den 15de gives for første Gang. 399 En Datter af vor udmærkede almeentyndede Skuespillerinde Mad. Heger, siges at ville gaae til Skuepladsen i Kbhavn, og første Gang at fremtræde som Emilie Galotti; hendes Moder spiller selv Moderens Rolle.",Indenlandsk,56,364,[1024],thi,predicted,unknown,,y
469308,thi_026098,1834-07-24,"[ 0.02178193 -0.00204594 -0.02073562 ... -0.01020261 -0.02064401
  0.01850403]",1,Bekjendtgjørelser,1834-07-24_34154,"Til de Herrer Præster der maatte ønske de evangeliske Psalmebøger indført, anbefaler Undertegnede sig med et vel forsynet Oplag. Ligeledes anbefaler jeg mig saavel til disse, som de Handlende med alle de til Almueskolerne henhørende Skolebøger, saavelsom jeg ligeledes er forsynet med Protokoller og Skriverbøger i alle Formater, endvidere Kingos Psalmebøger og Almanakken for 1835, Alt til de mulig billigste Priser. Dyhr.",AVERTISSEMENTS,62,423,[1024],thi,predicted,unknown,,y
452688,thi_009424,1828-07-18,"[ 0.04930815  0.01742591 -0.01919142 ... -0.02030792 -0.0198854
  0.00997422]",1,Bekjendtgjørelser,1828-07-18_12918,"Professor, Ridder Rahbek agter nu at udgiveet nyt Maanedsskrivt, under Navn af Tritagenia. I Kbhavns Adresseavis læstes nylig: ""Jmod at tage Varer hos en Kræmmer kan erholdes 2 Retter veltillavet Middagspise fra et Familiebord. Manbehager at melde sig paa Adressekontoiret i en Billet Mk. A. F. 345."" Sidestykke hertil er et Skomagerskilt i en Gade ved Holmens Kirke, hvorpaa der læses: ""Her syes Skoe og Støvler paa Credit eller Afbetaling.",Udenlandsk,70,441,[1024],thi,predicted,unknown,,y
446390,thi_003112,1826-04-14,"[ 0.03576912  0.01999314 -0.01035869 ... -0.03982299 -0.02992095
 -0.00632915]",1,Bekjendtgjørelser,1826-04-14_4861,"Da et historisk bibelsk Stykke, forestillende. Joseph, fortællende sin Drøm til sin Fader, er nylig bleven færdigt fra Penselen, saa anbefaler Undertegnede sig herved til Konstyndere; samt til Maling og Dekorering af Værelser og Møbler, og til timeviis Jnformation i Tegning. Thisted, den 13de April 1826. C. A. F. Neve, Maler og Tegnelærer fra Kjøbenhavn.",Avertissements,55,356,[1024],thi,predicted,unknown,,y
490423,thi_047260,1841-12-05,"[-0.00774181 -0.00553561 -0.00232236 ... -0.01841183 -0.03142676
  0.00322011]",1,Bekjendtgjørelser,1841-12-05_60336,"Den kgl. Direction for Universitetet og de lærde Skoler er af Hs. Maist bleven bemyndiget til at udsættte en Præmie af 1,000 Rbd. r. S. for Udarbeidelsen af en hensigt svarende, Lærebog i den almindelige Verdenshistorie til Brug i de lærde Skoler; dog saaledes, at Forlagsretten ikke tilkommer Forfatteren. Priisskrivterne skulle inden1ste Juli 1843 indsendes til Directionen.",Indenlands,57,376,[1024],thi,predicted,unknown,,y
503272,thi_060133,1845-07-12,"[ 0.00283631 -0.00434506 -0.02880975 ... -0.02181467 -0.04052906
  0.01174979]",1,Bekjendtgjørelser,1845-07-12_76167,"Subskription paa Jesu Liv, fremstillet i ordnet Sammenhæng, af Dr. Franke, oversat apaa Dansk af J. Magnussen, og vil udkomme i 28 a 300 Leveringer, a 1 Mk. Værket blive prydet med 12 store og smukke Staalstik og mange Træsnit, modtages i Kreibergs Boghandel i Thisted.",AVERTISSEMENTS,46,269,[1024],thi,predicted,unknown,,y
444234,thi_000956,1825-03-04,"[ 0.00105608 -0.00979216  0.01048088 ... -0.02017129 -0.04730934
  0.01667292]",1,Bekjendtgjørelser,1825-03-04_1844,"Fr. Nicolai i hans tydske Reises 1ste Deels VI Afsnit fortæller følgende om Nürnbergerne: Til ethvert Gjestebud indbydes tre Gange, thi den nirnbergske Høflighed fordrer, at Jndbudne førstegang skal undskylde sig, andengang ei love for vist, og først trediegang, efterat have ladet sig nøde forskrækkelig, tage imod Indbydelsen, og den vilde blive anseet for et Menneske uden Levemaade, som strax havde sagt ja. Med Rette kaldet Pollnitz i hans lettres et memoires Tom. 1.",Første rubrik,74,472,[1024],thi,predicted,unknown,,y
471449,thi_028244,1835-05-14,"[ 0.02847529  0.00694856 -0.02622362 ... -0.01340713 -0.03442473
  0.00631249]",1,Bekjendtgjørelser,1835-05-14_36886,Blanqvetter til Ministerial=Kirkebøger i Bøger og Arketal faaes tilkjøbs paa Bogtrykkeriet.,AVERTISSEMENTS,11,91,[1024],thi,predicted,unknown,,y
467503,thi_024289,1833-12-02,"[ 0.03728328  0.00162794 -0.02227922 ... -0.01844922 -0.02989084
 -0.00223085]",1,Bekjendtgjørelser,1833-12-02_31832,"AVERTISSEMENTS. Hos Undertegnede er som sædvanlig Wilstrups anden Læsebog, og Eftertrykket af de 80 indbyrdes Underviisnings=Tabeller at faae til Kjøbs i Dusin og Stykkeviis, til den gjængse Priis; ligeledes kan erholdes de befalede Kirke Ministerialbøger. Joh. S. Lund.",AVERTISSEMENTS,38,270,[1024],thi,predicted,unknown,,y
498247,thi_055094,1844-02-20,"[ 0.00870464 -0.01072799 -0.03079421 ... -0.02289331 -0.03832849
  0.00491874]",1,Bekjendtgjørelser,1844-02-20_69984,Paa Nordisk Penning-Magazin modtages Subskription hos Boghandler Kreiberg.,AVERTISSEMENTS,8,74,[1024],thi,predicted,unknown,,y
473168,thi_029970,1836-01-13,"[ 0.05057305  0.01446446 -0.02256477 ... -0.01690218 -0.0237527
 -0.00710642]",1,Bekjendtgjørelser,1836-01-13_39101,"AVERTISSEMENTS. Paa Bogtrykkeriet faaes tilkjøbs: Wilstrups Læsebog for Almueskoler, Eftertryk af de indbyrdes Underviisnings=Tabeller, samt af Additions=, Subtractions=, Multiplications= og Divisions=Tabeller.",AVERTISSEMENTS,21,210,[1024],thi,predicted,unknown,,y
473990,thi_030796,1836-05-14,"[ 0.05331237  0.00055958 -0.02589808 ... -0.01792261 -0.02897048
 -0.00338346]",1,Bekjendtgjørelser,1836-05-14_40155,"Additions=, Subtractions=, Multiplications- og Divsions=Taheller, faaes tilkjøbs for 2 s. paa Bogtrykkeriet,",AVERTISSEMENTS,12,108,[1024],thi,predicted,unknown,,y
444499,thi_001221,1825-05-13,"[ 0.03019509  0.00360467 -0.01891189 ... -0.01653157 -0.01087155
 -0.00634637]",8,Udenlandsk,1825-05-13_2236,"Endnu samme Aar skrev han sin: Lady of theLake (Damen fra Søen), det meest populære blandt alle hans Værker, skjøndt det efter manges Meening i flere Henseender maae staae tilbage. for : the Lay of the last minstrel. Fra 2den Juni, til 22de Septbr. afsattes af hans Lady of theLake 16000 Exemplarer for 7800 Pund. J Aaret. 1811 skrev han the vision of Don Roderik. (DonRoderiks Syn), 1813 Rokeby (af dette Digt, afsattes ligeledes 16000 Exemplare for 9548 Pund fra Jan. til 14de April 1813 og 1814 the Lord ofthe isles (Øernes Herre, videre leverede han er prosaisk Værk om Oldsagerne ved Englands Kyster, (the border antiquities of England) og en nye Udgave af Stifts Værker med Forfatterens Levnet og Anmærkninger. J en senere Periode udkom hans Letters to his Kinsfolks (Breve til hans Beslægtede, og hans Digt the Battle ofWaterloo (Slaget ved Waterloo). Foruden dis, se Værker, der viser en ikke mindre omfattende, Lærdom og Fliid end Originalitet og Digtergenius, tæller man ogsaa blandt Walter Scotts Forfatterproducter en Række af Romaner, der have erholdt en sielden Popularitet. Blandt disse ere Wawerley, Guy Mannering, Douglas, &c. som han længe er vilde vedkjende sig. Robinthe red (Røde No. bin er ogsaa oversat paa Dansk. Scott skal være sysselsat med et beskrivende Værk over Skotlands Oldsager, og han har tillige lovet Publikumsen Skotlands Historie. Han har en Broder i Amerika, hvis Genie skal være beslægtet med hans, og hvem man derfor har tillagt adskillige af de interessante Romaner, som Walter Scott ei har villet erkjende for sine. Walter Scott er udentvivl den rigeste af alle nulevende Digtere, og er for faa Aar siden bleven udnævnt til Baronet. 29 Lord Byrons sidste Reise til Grækenland. (Af Randers Avis.) Grev Peter Gambas (Byrons Ledsager) under denne Titel udgivne Reise-Journal, har baade et bestemt Sandheds=Præg og giver tillige Oplysning om flere interessante Omstændigheder. Dertil maa man vel fornemmelig regne, hvad der kan henføres under de Spørgsmaale: Hvad var Byronssande Hensigt i Grækenland, Stræbte han efter Overherredømmet, Vilde han være en gammel Nations Gjenopreiser og et nyt Dynasties Begrunder. - Den græske Regjering"" siger Grev Gambarasendte Deputerede til Lord Byron, for afham selv at erfare, om han var tilbøielig til at antage en General=Gouverneurs Post over Grækenland, hvorved forstodes: den allerede befriede Deelaf Fastlandet, med Undtagelse af Morea og Øerne. General Londos, hans gamle Ven (fra den Tid han som Yngling opholdt sig i Grækenland, og en anden Græker, der begge vare vel bekjendte med Landets Anliggender, skulde da, som Raader, have sat ved Siden af ham. Fra Cradini, hvor han da befandt sig, lod han Regjeringen sige: at han for det første gik til Salona og derfra skulde være til dens befaling. Han vilde ikke være uvillig til at modtage en saadan Post, naar han først havde overtydet sig om, at han ogsaa kunde stifte nogen Nytte. De Farer, hvorfor hine Provindser, vare udsatte, bleve for ham en ny mægtig Bevæggrund til at antage en saadan Post, kun maatte han først prøve; om denne Overbefaling ikke maaskee skulde bestaae i det blotte Navn."" - Disse ere i Sandhed mærkværdige Yttringer, og de blive det endnu mere, naar man tillige seer hen til Lord Byrons Ombyggelighed for at undgaae at indlade sig i Forbindelse med noget af de forskjellige græske Partiers Overhoved; hans idelige Forsikkring, at hans Bestræbelser gik ud paa at knytte det hele tættere til hinanden; hans Omsorg for at bringe Laanet i England istand og selv at anvende endeel af sin Formue deri; hans Organisering, ei tiene af et Slags prætoriansk Skare; men af en formelig Livgarde, bestaaende af Sulioter og Philhellener; samt flere paafaldende Omstændigheder; Drømme, om en græsk Krone, turde maaskee saaledes, hverken i vaagen eller sovende Tilstand, have været Lord Byron fremmet.",Første rubrik,622,3847,[1024],thi,predicted,y,,
463964,thi_020743,1832-06-13,"[ 0.00988911 -0.01238918 -0.02189407 ... -0.02194006 -0.03542674
 -0.00407942]",1,Bekjendtgjørelser,1832-06-13_27297,"Af Christen Philipsen i Wang er atter udkommen: ""en ny Krigs-Arie, angaaende Forfatterens Reise i Militairstand i Aarene 1813 og 1814;"" sælges hos Forfatteren og herpaa Bogtrykkeriet for 6 s. pr. Stykke.",AVERTISSEMENTS,32,203,[1024],thi,predicted,unknown,,y
480306,thi_037124,1838-10-11,"[ 0.01639633  0.03819715 -0.02461207 ... -0.01690241 -0.02811384
 -0.00454367]",1,Bekjendtgjørelser,1838-10-11_48094,"J disse Dage er i Hovedstaden udkommet en trykt Oversigt over det Kjøbenhavnske Fattigvæsens Tilstand med Hensyn til dets Jndtægter og Udgifter i Aaret 1835, hvilket Skrift er bleven ombragt til alle Gaard- og Huuseiere i Kjøbenhavn.",Jndenlandsk,37,233,[1024],thi,predicted,unknown,,y
496186,thi_053031,1843-08-03,"[ 0.0080013  -0.0040852  -0.03207971 ... -0.01857652 -0.02363699
  0.00794087]",1,Bekjendtgjørelser,1843-08-03_67401,"Anke mod Præster, Sogneforstanderskaber og Sognefogder, udgivet af Landvæsenscommissair C. Grabert, faaes tilkjøbs hos Boghandler Kreyberg i Thisted, og hos d. Bl. Redaction.",AVERTISSEMENTS,23,174,[1024],thi,predicted,unknown,,y
448440,thi_005165,1827-01-02,"[ 0.00813618  0.02482935 -0.00424779 ... -0.04286733 -0.0339835
 -0.00588398]",1,Bekjendtgjørelser,1827-01-02_7487,"Under Overskrivt: Theelisant (Læse=Theevand) tilbyder sig i Kbhavns Adresseavis en, som Skribent i Tydskland ikke ubekjendt Lærd, til Forelæser, i ledige Aftentimmer, enten af den tydske, franske, engelske eller italienske Literatur.",Udenlandsk,31,233,[1024],thi,predicted,unknown,,y
475444,thi_032255,1836-12-31,"[ 0.00730495  0.00589098 -0.01626384 ... -0.01221871 -0.05387559
 -0.01522357]",3,Jndenlandsk,1836-12-31_41998,"J denne Tid er der udkommet flere Skrifter, som virkeligen egne sig til Jule- og Nytaars-Gaver i Familiekredse, hvor man ikke hellere ønsker sig en Beeller et Cigarfoutteral. J Novellefaget har en Anonym udgivet: ""Brødrene Grønning,"" en Fortælling, de dog formedelst dens Langtrukkenhed og Monotoni maa staae betydeligt under de Arbeider, der gaae under Navnet af Forf. til en Hverdagshistorie; – fra Hr. H. 5 P. Holst's Haand er udkommet en Nytaarsgave fra danske Digtere, der med Rette roses (fremfor det forrige Aars, formedelst sit renere Udvalg; Hr. Paludan Müller har skiænket Publicum første Deel af sine Poesier, der i Bladet ""Dagen"" anbefales som noget af det Vittigste og lyrisk Skjønneste, den nyere danske Literatur har at fremvise, (Hr. Overskou er, som bekjendtligesaa mild imod Andres, som stundom stræng imod sine egne dramatiske Frembringelser, og endelig har Prof. Molbech ved sin Julegave for Børn velvilligen aabnet de smaae et poetisk Asyl. Hr. Fr. Sneedorff Birch har udgivet en Samling af 1300 danske Ordsprog, samlede og systematisk ordnede.",Jndenlandsk,167,1065,[1024],thi,predicted,y,,
473389,thi_030191,1836-02-16,"[ 0.01142782  0.01393552  0.000256   ... -0.02080646 -0.04830003
 -0.02224578]",1,Jndenlandsk,1836-02-16_39382,"Blandt nye udkomne Skrifter nævnes: Regnskab over Jndtægter og Udgifter ved Aarhuus Kjøbstads Fattigvæsen for Aaret 1834. Udgivet af Fattigcommissionen. 24 s. - J. F. W. Herschels populaire Astronomie. Oversat af Mag. P. Pedersen, Observator. Med 7 Kobbertavler. 2 Rbd. 3 Mk. - Prindsen af China, Trylleopera i 3 Acter af M. Scribe, oversat 16 til Musik af Auber ved C. F. Güntelberg. 4 Mk. St. St. Blichers Noveller 5te Deel, indeholdende Abeilard og Helvise; Maria; fjorten Dage i Jylland, og Maria de Carmo. -",Fædrelandet,85,512,[1024],thi,predicted,y,,
497805,thi_054652,1844-01-09,"[ 0.02438279  0.02273923 -0.0054328  ... -0.01620311 -0.05467091
 -0.00238192]",1,Bekjendtgjørelser,1844-01-09_69442,Til de Forulykkedes Enker i Orbye have vi endvidere modtaget fra: Fuldmægtig Syberg . . . 1 Rbd. - Mk. - s. J. B. . . . . . . . 1 A. B. . . . . . . . 1 - 3 - . . . . . . . 1 - - - A. B. C. . . . . . . 1 - . A. B. . . . . . . 2 - . - - Tilsammen 6 - 3 - Med det forhen Anmeldte i Alt 14. – 3 De ærede Givere bringe vi paa de Ulykkeliges Vegne vor hjertelige Tak. Jacobsen & Dessauer.,AVERTISSEMENTS,110,382,[1024],thi,gold,unknown,,y
455234,thi_011976,1829-05-05,"[ 0.04780724 -0.02163147 -0.03755039 ... -0.01164113 -0.06331798
  0.00486628]",1,Bekjendtgjørelser,1829-05-05_16156,"Frantz Vogelius Steenstrup. Andreas Cortnum Steenstrup. Kirstine Marie Ballebye, Steenstrup",Avertissement,10,91,[1024],thi,predicted,unknown,,y
511986,thi_068868,1848-01-06,"[ 0.00118079 -0.00016637 -0.03611359 ... -0.02592924 -0.05927009
  0.02395574]",1,Bekjendtgjørelser,1848-01-06_86940,"Selskabet ""Phillatrien har udsat en Priis af 200 Rbd., der efter Omstændighederne kan forhøies, for en Afhandling: ""om Lægeforholdene i den danske Armee, saaledes som disse have ordnet sig ved og efter Reformen i 1842, og paa den danske Flaade, med Drøftelse af de Mangler, der kunne findes ved samme, og Forslag til disses Afhjelpning. Manuskriptet forbliver Forfatterens Eiendom. Afhandlingerne indsandes inden den 1ste October 1848 til Selskabets Secretair, Lic. med. Lehmann i Kjøbenhavn.",Jndenlandsk,74,492,[1024],thi,predicted,unknown,,y
498377,thi_055226,1844-03-05,"[ 0.05557499  0.02371635 -0.02920513 ... -0.01713282 -0.03512257
  0.02348236]",1,Bekjendtgjørelser,1844-03-05_70143,"Ankomne til Meibergs Bogh. i Thisted, Andresens Lærelog i Regnekonst og Landmaaling for Bønder og andre Jordbrugere til selv at opmaale og optage Kort over deres Jorder, 2det Oplag 7 Mk.; Grens nyttige Hjemraad, eller det lille Huusapothek paa Landet, 24 s.",AVERTISSEMENTS,42,257,[1024],thi,predicted,unknown,,y
508230,thi_065106,1846-11-19,"[ 0.03116902  0.01901392 -0.01339025 ... -0.04744197 -0.04223587
  0.00111186]",1,Bekjendtgjørelser,1846-11-19_82425,"J Directionen den 4de November 1846. H. la Cour. J. M. Bud. F. Folsach. const. H. Braft, Secretair. H. Brasch, Secretair. Dandsecursus, For Voxne kunne endnu arrangeres et Dandsecursus hjemme i min Bopæl naar Deeltagere snarest muligt ville behage at henvende sig til Undertegnede. Foruden de nyere Selskabsdandse, gives ogsaa Underviisning i flere forskjellige Polkaer.",Indenlandsk,55,370,[1024],thi,predicted,unknown,,y
460339,thi_017107,1831-01-18,"[ 0.01406243  0.00481505 -0.00942684 ... -0.02615902 -0.02361867
  0.00619023]",1,Bekjendtgjørelser,1831-01-18_22642,"Ved Landsoverretten i Viborg er en Skiftedecision bleven stadfæstet, hvorved Klubselskabet, Polyhymnia"" i Aarhuus, for en Fordring, stor 837 Rbd., i dets afdøde Casserer H. P. Rohrs Stervboe, er bleven tilsidesat for chirographiske Creditorer. Selskabet til de skjønne Videnskabers Forfremmelse udsætter iaar et Honorar af 100 Rbd. r. S. for de bedste fire Romanzer, hvortil Emnerne ere tagne af Fædrelandets Historie. Den 1ste Jan. 1832 er fastsat som Termin for Digtenes Jndlevering.",Jndenlandsk,72,485,[1024],thi,predicted,unknown,,y
477904,thi_034717,1837-11-25,"[ 0.02031674  0.01127014 -0.00794849 ... -0.03909768 -0.02442454
  0.02077107]",1,Bekjendtgjørelser,1837-11-25_45122,"Befordringer og Afgang. Under Directionen for Universitetet og de lærde Skoler: Den 28 f. M. ere hidtilværende constitueret Lærer, ved Sorøe Academies Skole Cand. theol. S. C. Hagen, samt Cand. philos. F. C. Birch beskikkede til Adjuncter ved bemeldte Skole.",Befordringer og Afgang,40,258,[1024],thi,predicted,unknown,,y
488203,thi_045035,1841-04-10,"[ 0.01427206  0.00217534 -0.03178947 ... -0.00383318 -0.05039719
 -0.00160611]",1,Bekjendtgjørelser,1841-04-10_57635,"Connossemendt-Blanqvetter og Blanqvetter, til Ministerial-Kirkebøger, faaes tilkjøbs paa Bogtrykkeriet.",Politiske Nyheder,9,103,[1024],thi,predicted,unknown,,y
450145,thi_006874,1827-08-31,"[ 0.02676445  0.0088477  -0.02177029 ... -0.01687504 -0.04797861
  0.00786308]",3,Jndenlandsk,1827-08-31_9684,"Nye udkomne Skrifter: Afhandling om hvorledes Danmarks ruinerede Riigdomskilde, Agerdyrkning og Landvæsenet, mulig igjen kunde bringes i ønskelig Tilstand, og den tabte gyldne Tid derved vindes tilbage. 24 s. - Bibliothek for dannede Læsere. Juli=Hæftet, indeholdende: Søerøveren, Roman af Walter Scott, oversat af Schaldemose, 1ste Hæfte. (8 Ark stort.) 4 Rbmk. - Jntriguen i Dyrehaugen og Eventyret i Charlottenlund, en comisk Fortælling. 8 s. - Der Brautigam ohne Strumpe. Ein Trauerspiel i 5 Acter, von Johann Hermann Wessel. Aus dem Danischen ubersetzt von A. Martini. 3 Rbmk. - Huusvennen, Underholdning i Familiekredse, 16 Binds 2det Hæfte, udgivet af J. C. Wegner. (Dette saa mange interessante Fortællinger indeholdende Tidsskrivt, som sluttes med dette Hæfte, erholdes i den schulziske Boghandling i Kjøbenhavn complet for 7 Rbmk. Hæftet). Døde. Kjøbenhavn: Forhenv. Postcontrolleur J. Qvist; Niels Sehested Friis; Lovise Aug. Steinmetz, fødGradt, 26 Aar. Jfr. Frederikke West; Anne K. Jørgensen, f. Høeg, 22 Aar. - Citadellet Frederikshavn, Frederikke A. W. Prunst. - Frederiksberg, Frue Adel Cathrine Melchiorine Holstein. - Odense: Adjunct ved CathedralSkolen Joh. Peter Boye; Enkefrue Hanna F. Prinzen, f. Torwerdt, 77 Aar. - Sundbye paa Falster: Student Wilhelm Aug. Hopffner.",Udenlandsk,188,1291,[1024],thi,predicted,y,,
449766,thi_006494,1827-07-17,"[ 0.00088773  0.02085021 -0.01832101 ... -0.01158103 -0.03377447
 -0.00752301]",1,Bekjendtgjørelser,1827-07-17_9198,"Hr. Justitsraad Werlauffs historisk-antiqvafrisk Beskrivelse af Monumentet over Kong Hans og Dronning Christiane i St. Knuds Kirke i Odense, findes anmeldt i Litteraturtidenden No. 26. Den chalkographiske og typographiske Elegants, hvormed Skriftet er udstyret, skyldes Hs. Excell. Geheimeconferentsraad J. v. Bülows høimodige",Udenlandsk,42,326,[1024],thi,predicted,unknown,,y
458193,thi_014950,1830-04-20,"[ 0.00308766  0.01141282 -0.00747083 ... -0.01895496 -0.03742719
 -0.00316941]",1,Jndenlandsk,1830-04-20_19904,"Af vor talentrige unge Digter Hr. Andersen, læstes nylig følgende Digt i Flyveposten: Avis aux lectrices.",Blandinger,16,105,[1024],thi,predicted,y,,
479828,thi_036645,1838-08-14,"[ 0.02037443 -0.01123957 -0.01957837 ... -0.01460065 -0.05189813
 -0.00209194]",1,Bekjendtgjørelser,1838-08-14_47510,"Hos Undertegnede faaes tilkjøbs: Nelsons Levnet et biographisk Malerie af Southen, oversat af Schaldemose, Læreborg i et fornuftigt Landbrug af Faber. America især i den nyeste Tid, en historiskestatistisk Haandbog af F. Klee. Musikkens Jndflydelse paa Mennesket af Kofod. Anviisning for unge Mennesker til en anstændig Levemaade og Kiendskab til Verden; Bort med Snørlivet, eller Fremstilling af den store Skade at bære Snørlv, af Riedel. Joh. G. Lund.",AVERTISSEMENTS,68,453,[1024],thi,predicted,unknown,,y
470454,thi_027247,1834-12-27,"[ 0.0183004   0.01869161 -0.02250114 ... -0.03195848 -0.0358454
  0.00604715]",1,Bekjendtgjørelser,1834-12-27_35613,"AVERTISSEMENTS. Hos Undertegnede faaes tilkjøbs: Kortpropheten eller den Kunst at spaae i Kort; Provincial Lexicon over Danmark af Catechet Jensen, Udvikling af den christelige Religions Troeslærdomme af Consistorialraad T. Müller, Nye Kogebog af Jacobsen. Joh. G. Lund. Paa Mandag udkommer en Entra Avis.",AVERTISSEMENTS,43,305,[1024],thi,predicted,unknown,,y
461961,thi_018737,1831-09-13,"[ 0.02863244  0.01219805 -0.01309726 ... -0.0307985  -0.03809221
  0.01029643]",1,Bekjendtgjørelser,1831-09-13_24748,"Hos Undertegnede faaes tilkjøbs: 1) Udvikling af den christelige Religions Troeslærdomme, af Consistorialraad Tage Christian Müller. 2) Har Troesbekjendelse Eneret til at bestemme hvad der er sand Christendom, af Dr. N. Faber. 3) Materialier til de umiddelbare ForstandsØvelser, til Brug for Skolerne, af Jørgensen. 4) Kunsten at formere Have- og Potteværter. 5 Jacobsens Kogebog. 6) Til lægsblad til Anmærkninger til Sportel=Reglementet af 22de Marts 1814. Joh. S. Lund.",AVERTISSEMENTS,68,471,[1024],thi,predicted,unknown,,y
500556,thi_057409,1844-10-12,"[ 0.00676046  0.01584882 -0.04174523 ... -0.01637517 -0.02324485
  0.00969373]",1,Bekjendtgjørelser,1844-10-12_72831,"Blandt de fine Kobberstykker og Litographier derfindes i den immervahrske Kunstudstilling, maae mani ær henvende Tilskuernes Opmærksomhed paa Juliens Litographier, saasom la Reverie, la Devotion o. fl. og Adams Heste-Afbildninger, der fortrinlig udmærke",Indenlands,33,253,[1024],thi,predicted,unknown,,y
483371,thi_040191,1839-10-04,"[ 0.03184338 -0.00432274 -0.02615069 ... -0.02068332 -0.0176169
 -0.00031227]",1,Bekjendtgjørelser,1839-10-04_51821,"Formiddag Kl. 10, afholdt offentlig Auction i Skolebygningen paa denne Byes Storegade over en Bogsamling bestaaende af 300 Bind i forskjellige Videnskaber og Fag, samt nogle Jnstrumenter og adskillige Haandværks-Redskaber m. m.",AVERIISSEMENTS,32,227,[1024],thi,predicted,unknown,,y
455159,thi_011901,1829-04-28,"[ 0.00762435  0.00200897 -0.01462605 ... -0.0157362  -0.05086093
  0.00875721]",1,Bekjendtgjørelser,1829-04-28_16068,"Hr. Fr. Schaldemose, bekjendt ved fortrinlige originale og oversatte Arbeider, saavel i Poeste som 60 Prosa, indbyder til Subscription paa en nye Oversættelse af Cerwantes berømte Roman: Don Quixote. Subscriptionsprisen bliver 8 s. Arket, og trykkes kun 300 Expl.",Indenlandsk,39,263,[1024],thi,predicted,unknown,,y
466834,thi_023619,1833-09-01,"[ 0.03225642  0.01808284 -0.01373908 ... -0.00567078 -0.04174823
 -0.00836368]",1,Bekjendtgjørelser,1833-09-01_30933,"Justes Haandbog, Holvte Oplag, faaes indbunden for 3 Mk. 8 s. Stykket; tages 6 og derover af Gangen for 3 Mk. 4 s. Tegn, hos Postmester Carstensen.",AVERTISSEMENTS,27,147,[1024],thi,predicted,unknown,,y
466157,thi_022942,1833-05-23,"[ 0.03191446  0.01923452 -0.01149219 ... -0.02771805 -0.05475635
  0.02152856]",1,Bekjendtgjørelser,1833-05-23_30054,"AVERTISSEMENT. Theatret i Thisted. 4de Abonnements=Forestilling, Fredagen den 24de Mai 1833, opføres (første Gang) De Danske i Paris, ny Vaudeville i 2 Akter af J. L. Heiberg. 5te Abonnem. Forest., Mandagen den 27de Mai 1833, opføres (første Gang) Frierens Besøg, Lystspil i 1 Akt af Seribe og Melesville, overs. af Frederik Pritzlau, jun. Derefter (første Gang) Hofnarren imod sin Villie, Lystspil i 2 Acter af Melesville, oversat af Th. Overskou. J. Müller.",AVERTISSEMENT,72,459,[1024],thi,predicted,unknown,,y
478946,thi_035762,1838-04-28,"[ 0.01533776 -0.00556883 -0.03978597 ... -0.0533694  -0.03063722
  0.00223443]",1,Bekjendtgjørelser,1838-04-28_46416,"Auction paa Snedsted Seminarium over endeel Meubler, Sengeklæder og Bøger. Lysthavende P. K. Algreen. indbydes.",AVERTISSEMENTS,15,111,[1024],thi,predicted,unknown,,y
465363,thi_022146,1833-01-23,"[ 0.02396228  0.01203207 -0.02032021 ... -0.0204889  -0.01557442
  0.01720094]",1,Bekjendtgjørelser,1833-01-23_29043,"Hos Undertegnede haves til Forhandling: Anviisning til Bibelens Brug i Almueskoler af Dr. Dinter; Bjørns Arithmetik; Bjørne Geometrie; Skildring af Hovedbegivenhederne i Historien for Ungdommen af U. C. Mule; Lehnes theoretiske Pædagogik, fuldstændig dansk Sproglære af Dr. Bloch; Samling af Forordninger, Rescripter, Resolutioner. Cancellie-Circulairer og Promemorier, Geistligheden vedkommende, af Procurator Scheel, juridiske Afhandlinger af T. Algreen-Ussing og Svane. Joh. G. Lund.",AVERTISSEMENTS,61,486,[1024],thi,predicted,unknown,,y
464147,thi_020926,1832-07-15,"[ 0.01278605  0.0123786  -0.04434173 ... -0.02458953 -0.05202204
  0.00389359]",1,Bekjendtgjørelser,1832-07-15_27519,"Landkorter &c. J Fortsættelsen af Gallerie der Zeiteenossen findes: Skryneckis, Fyrst Czartorvskis, Overneckis, Talleyrands Sebastianis, den persiske Prinds Chosren Mirzas og flere berømte Mænds Portraiter. En sjelden Kunstværk-Samling af Kobberstykker, betitlet: ""Portefeuille for Zeichner, Kunsersticher, Bildhauer, Barmester und Kunstfreunde, faaes tilkjøbs hos Undertegnede, hos hvem ogsaa Fortsættelsen af Bibliothek der Pianofortespieler erholdes. Joh. S. Lund.",AVERTISSEMENTS,55,467,[1024],thi,predicted,unknown,,y
