,original_title,translated_title,author,article_id,date,text
158,"Leire=Konningen Friedlief, Frode hiin Fredegodes","Leire=The King Friedlief, Frode the Son of Fredegod",M. Lindhard,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
159,"Min Talisman, en Skjerv til Bombebøssen","My Talisman, a Contribution to the Bomb Gun",J. A. Kragh,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
160,Digte fra Rus-Tiden,Poems from the Russian Era,Frederik Petit,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
161,Jntet Offer er fortungt for Kjærligheden,No Sacrifice is Too Heavy for Love,Clauren,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
162,"Kjærminderne, eller de lykkelige Dage","The Cherished Memories, or the Happy Days",NO_AUTHOR,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
163,Johan Frederik Oberlins Levnet og præstelige Virksomhed,The Life and Clerical Work of Johan Frederik Oberlin,Dr. A. G. Rudelbach,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
164,Dr. M. Lutherschristelige Postille,Dr. M. Luther's Christian Postil,J. Thisted,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
165,"Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog","The Latest House and Country Apothecary, or the London Family Cookbook",NO_AUTHOR,thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
166,"Oder, Secularsang og Epoder","Odes, Secular Songs, and Epodes",Qvinctus Horatius Flaccus (translated by J. H. Smidth),thi_008913,1828-05-13,"Nye udkomne Skrifter. Leire=Konningen Friedlief, Frode hiin Fredegodes. Søn. En nordisk Fortælling af Provst M. Lindhard. - Min Talisman, en Skjerv til Bombebøssen af Søemanden J A. Kragh. - Digte fra Rus-Tiden, af Frederik Petit. - Jntet Offer er fortungt for Kjærligheden. Roman af Clauren. Kjærminderne, eller de lykkelige Dage. En Vaargave imellem Elskende. Johan Frederik Oberlins Levnet og præstelige Virksomhed. J en dansk Bearbeidelse af Dr. A. G. Rudelbach. - Dr. M. Lutherschristelige Postille, udgivet af Pastor J. Thisted. 21 Hæfter. (Sluttet.) - Nyeste Huus- og Landapothek, eller den londonske Familie-Receptbog, indeholdende henimod løbe forskjellige Forskrivter til Kunst- og Huusholdnings Anvendelse. - Oder, Secularsang og Epoder af Qvinctus Horatius Flaccus, oversat af J. H. Smidth, Prof. og R. af D."
167,Væringer,The Væringers,Adam Oehlenschläger,thi_007498,1827-11-23,"Vor udmærkede unge Kunstner Hr. Lüders vil den 25de Novbr give en Concert paa Hof=Theatret. Oehlenschlagers Væringer skulde den 15de gives for første Gang. 399 En Datter af vor udmærkede almeentyndede Skuespillerinde Mad. Heger, siges at ville gaae til Skuepladsen i Kbhavn, og første Gang at fremtræde som Emilie Galotti; hendes Moder spiller selv Moderens Rolle."
168,Emilie Galotti,Emilia Galotti,NO_AUTHOR,thi_007498,1827-11-23,"Vor udmærkede unge Kunstner Hr. Lüders vil den 25de Novbr give en Concert paa Hof=Theatret. Oehlenschlagers Væringer skulde den 15de gives for første Gang. 399 En Datter af vor udmærkede almeentyndede Skuespillerinde Mad. Heger, siges at ville gaae til Skuepladsen i Kbhavn, og første Gang at fremtræde som Emilie Galotti; hendes Moder spiller selv Moderens Rolle."
169,Kingos Psalmebøger,Kingo's Psalters,NO_AUTHOR,thi_026098,1834-07-24,"Til de Herrer Præster der maatte ønske de evangeliske Psalmebøger indført, anbefaler Undertegnede sig med et vel forsynet Oplag. Ligeledes anbefaler jeg mig saavel til disse, som de Handlende med alle de til Almueskolerne henhørende Skolebøger, saavelsom jeg ligeledes er forsynet med Protokoller og Skriverbøger i alle Formater, endvidere Kingos Psalmebøger og Almanakken for 1835, Alt til de mulig billigste Priser. Dyhr."
170,"Jesu Liv, fremstillet i ordnet Sammenhæng","The Life of Jesus, Presented in Ordered Context",Dr. Franke,thi_060133,1845-07-12,"Subskription paa Jesu Liv, fremstillet i ordnet Sammenhæng, af Dr. Franke, oversat apaa Dansk af J. Magnussen, og vil udkomme i 28 a 300 Leveringer, a 1 Mk. Værket blive prydet med 12 store og smukke Staalstik og mange Træsnit, modtages i Kreibergs Boghandel i Thisted."
171,lettres et memoires,Letters and Memoirs,Pollnitz,thi_000956,1825-03-04,"Fr. Nicolai i hans tydske Reises 1ste Deels VI Afsnit fortæller følgende om Nürnbergerne: Til ethvert Gjestebud indbydes tre Gange, thi den nirnbergske Høflighed fordrer, at Jndbudne førstegang skal undskylde sig, andengang ei love for vist, og først trediegang, efterat have ladet sig nøde forskrækkelig, tage imod Indbydelsen, og den vilde blive anseet for et Menneske uden Levemaade, som strax havde sagt ja. Med Rette kaldet Pollnitz i hans lettres et memoires Tom. 1."
172,Wilstrups anden Læsebog,Wilstrup's Second Reading Book,NO_AUTHOR,thi_024289,1833-12-02,"AVERTISSEMENTS. Hos Undertegnede er som sædvanlig Wilstrups anden Læsebog, og Eftertrykket af de 80 indbyrdes Underviisnings=Tabeller at faae til Kjøbs i Dusin og Stykkeviis, til den gjængse Priis; ligeledes kan erholdes de befalede Kirke Ministerialbøger. Joh. S. Lund."
173,Wilstrups Læsebog for Almueskoler,Wilstrup's Reading Book for Common Schools,NO_AUTHOR,thi_029970,1836-01-13,"AVERTISSEMENTS. Paa Bogtrykkeriet faaes tilkjøbs: Wilstrups Læsebog for Almueskoler, Eftertryk af de indbyrdes Underviisnings=Tabeller, samt af Additions=, Subtractions=, Multiplications= og Divisions=Tabeller."
174,Lady of theLake,The Lady of the Lake,Walter Scott,thi_001221,1825-05-13,"Endnu samme Aar skrev han sin: Lady of theLake (Damen fra Søen), det meest populære blandt alle hans Værker, skjøndt det efter manges Meening i flere Henseender maae staae tilbage. for : the Lay of the last minstrel. Fra 2den Juni, til 22de Septbr. afsattes af hans Lady of theLake 16000 Exemplarer for 7800 Pund. J Aaret. 1811 skrev han the vision of Don Roderik. (DonRoderiks Syn), 1813 Rokeby (af dette Digt, afsattes ligeledes 16000 Exemplare for 9548 Pund fra Jan. til 14de April 1813 og 1814 the Lord ofthe isles (Øernes Herre, videre leverede han er prosaisk Værk om Oldsagerne ved Englands Kyster, (the border antiquities of England) og en nye Udgave af Stifts Værker med Forfatterens Levnet og Anmærkninger. J en senere Periode udkom hans Letters to his Kinsfolks (Breve til hans Beslægtede, og hans Digt the Battle ofWaterloo (Slaget ved Waterloo). Foruden dis, se Værker, der viser en ikke mindre omfattende, Lærdom og Fliid end Originalitet og Digtergenius, tæller man ogsaa blandt Walter Scotts Forfatterproducter en Række af Romaner, der have erholdt en sielden Popularitet. Blandt disse ere Wawerley, Guy Mannering, Douglas, &c. som han længe er vilde vedkjende sig. Robinthe red (Røde No. bin er ogsaa oversat paa Dansk. Scott skal være sysselsat med et beskrivende Værk over Skotlands Oldsager, og han har tillige lovet Publikumsen Skotlands Historie. Han har en Broder i Amerika, hvis Genie skal være beslægtet med hans, og hvem man derfor har tillagt adskillige af de interessante Romaner, som Walter Scott ei har villet erkjende for sine. Walter Scott er udentvivl den rigeste af alle nulevende Digtere, og er for faa Aar siden bleven udnævnt til Baronet. 29 Lord Byrons sidste Reise til Grækenland. (Af Randers Avis.) Grev Peter Gambas (Byrons Ledsager) under denne Titel udgivne Reise-Journal, har baade et bestemt Sandheds=Præg og giver tillige Oplysning om flere interessante Omstændigheder. Dertil maa man vel fornemmelig regne, hvad der kan henføres under de Spørgsmaale: Hvad var Byronssande Hensigt i Grækenland, Stræbte han efter Overherredømmet, Vilde han være en gammel Nations Gjenopreiser og et nyt Dynasties Begrunder. - Den græske Regjering"" siger Grev Gambarasendte Deputerede til Lord Byron, for afham selv at erfare, om han var tilbøielig til at antage en General=Gouverneurs Post over Grækenland, hvorved forstodes: den allerede befriede Deelaf Fastlandet, med Undtagelse af Morea og Øerne. General Londos, hans gamle Ven (fra den Tid han som Yngling opholdt sig i Grækenland, og en anden Græker, der begge vare vel bekjendte med Landets Anliggender, skulde da, som Raader, have sat ved Siden af ham. Fra Cradini, hvor han da befandt sig, lod han Regjeringen sige: at han for det første gik til Salona og derfra skulde være til dens befaling. Han vilde ikke være uvillig til at modtage en saadan Post, naar han først havde overtydet sig om, at han ogsaa kunde stifte nogen Nytte. De Farer, hvorfor hine Provindser, vare udsatte, bleve for ham en ny mægtig Bevæggrund til at antage en saadan Post, kun maatte han først prøve; om denne Overbefaling ikke maaskee skulde bestaae i det blotte Navn."" - Disse ere i Sandhed mærkværdige Yttringer, og de blive det endnu mere, naar man tillige seer hen til Lord Byrons Ombyggelighed for at undgaae at indlade sig i Forbindelse med noget af de forskjellige græske Partiers Overhoved; hans idelige Forsikkring, at hans Bestræbelser gik ud paa at knytte det hele tættere til hinanden; hans Omsorg for at bringe Laanet i England istand og selv at anvende endeel af sin Formue deri; hans Organisering, ei tiene af et Slags prætoriansk Skare; men af en formelig Livgarde, bestaaende af Sulioter og Philhellener; samt flere paafaldende Omstændigheder; Drømme, om en græsk Krone, turde maaskee saaledes, hverken i vaagen eller sovende Tilstand, have været Lord Byron fremmet."
175,the Lay of the last minstrel,The Lay of the Last Minstrel,Walter Scott,thi_001221,1825-05-13,"Endnu samme Aar skrev han sin: Lady of theLake (Damen fra Søen), det meest populære blandt alle hans Værker, skjøndt det efter manges Meening i flere Henseender maae staae tilbage. for : the Lay of the last minstrel. Fra 2den Juni, til 22de Septbr. afsattes af hans Lady of theLake 16000 Exemplarer for 7800 Pund. J Aaret. 1811 skrev han the vision of Don Roderik. (DonRoderiks Syn), 1813 Rokeby (af dette Digt, afsattes ligeledes 16000 Exemplare for 9548 Pund fra Jan. til 14de April 1813 og 1814 the Lord ofthe isles (Øernes Herre, videre leverede han er prosaisk Værk om Oldsagerne ved Englands Kyster, (the border antiquities of England) og en nye Udgave af Stifts Værker med Forfatterens Levnet og Anmærkninger. J en senere Periode udkom hans Letters to his Kinsfolks (Breve til hans Beslægtede, og hans Digt the Battle ofWaterloo (Slaget ved Waterloo). Foruden dis, se Værker, der viser en ikke mindre omfattende, Lærdom og Fliid end Originalitet og Digtergenius, tæller man ogsaa blandt Walter Scotts Forfatterproducter en Række af Romaner, der have erholdt en sielden Popularitet. Blandt disse ere Wawerley, Guy Mannering, Douglas, &c. som han længe er vilde vedkjende sig. Robinthe red (Røde No. bin er ogsaa oversat paa Dansk. Scott skal være sysselsat med et beskrivende Værk over Skotlands Oldsager, og han har tillige lovet Publikumsen Skotlands Historie. Han har en Broder i Amerika, hvis Genie skal være beslægtet med hans, og hvem man derfor har tillagt adskillige af de interessante Romaner, som Walter Scott ei har villet erkjende for sine. Walter Scott er udentvivl den rigeste af alle nulevende Digtere, og er for faa Aar siden bleven udnævnt til Baronet. 29 Lord Byrons sidste Reise til Grækenland. (Af Randers Avis.) Grev Peter Gambas (Byrons Ledsager) under denne Titel udgivne Reise-Journal, har baade et bestemt Sandheds=Præg og giver tillige Oplysning om flere interessante Omstændigheder. Dertil maa man vel fornemmelig regne, hvad der kan henføres under de Spørgsmaale: Hvad var Byronssande Hensigt i Grækenland, Stræbte han efter Overherredømmet, Vilde han være en gammel Nations Gjenopreiser og et nyt Dynasties Begrunder. - Den græske Regjering"" siger Grev Gambarasendte Deputerede til Lord Byron, for afham selv at erfare, om han var tilbøielig til at antage en General=Gouverneurs Post over Grækenland, hvorved forstodes: den allerede befriede Deelaf Fastlandet, med Undtagelse af Morea og Øerne. General Londos, hans gamle Ven (fra den Tid han som Yngling opholdt sig i Grækenland, og en anden Græker, der begge vare vel bekjendte med Landets Anliggender, skulde da, som Raader, have sat ved Siden af ham. Fra Cradini, hvor han da befandt sig, lod han Regjeringen sige: at han for det første gik til Salona og derfra skulde være til dens befaling. Han vilde ikke være uvillig til at modtage en saadan Post, naar han først havde overtydet sig om, at han ogsaa kunde stifte nogen Nytte. De Farer, hvorfor hine Provindser, vare udsatte, bleve for ham en ny mægtig Bevæggrund til at antage en saadan Post, kun maatte han først prøve; om denne Overbefaling ikke maaskee skulde bestaae i det blotte Navn."" - Disse ere i Sandhed mærkværdige Yttringer, og de blive det endnu mere, naar man tillige seer hen til Lord Byrons Ombyggelighed for at undgaae at indlade sig i Forbindelse med noget af de forskjellige græske Partiers Overhoved; hans idelige Forsikkring, at hans Bestræbelser gik ud paa at knytte det hele tættere til hinanden; hans Omsorg for at bringe Laanet i England istand og selv at anvende endeel af sin Formue deri; hans Organisering, ei tiene af et Slags prætoriansk Skare; men af en formelig Livgarde, bestaaende af Sulioter og Philhellener; samt flere paafaldende Omstændigheder; Drømme, om en græsk Krone, turde maaskee saaledes, hverken i vaagen eller sovende Tilstand, have været Lord Byron fremmet."
