,article_id,date,embedding,n_chunks_orig,clean_category,nøgle,text,category,article_length,characters,embedding_shape,newspaper,label_type,book_announce,comment,predicted_book_announce
2455,lol_002468,1810-03-13,"[ 0.02593282  0.0021768  -0.03357243 ... -0.02295218 -0.05129409
 -0.01770261]",1,Bekjendtgjørelser,1810-03-13_4554,"Paa Addresse-Contoiret i Mariboe tan bekommes tilkjøbs: Dionysius den Halikarnassers Fortælling om Roms Damer og Fruentimre, der reddede deres Fædreneland fra at falde i fjendtlige Hænder. Oversat paa Dansk og forsynet med Anmærkninger af Hans Christian Clausen, Sognepræst for Nordbye Menighed paa Fanøe.",Bekjendtgjørelser,43,305,[1024],lol,gold,unknown,,y
2459,lol_002472,1810-03-13,"[ 0.02688698  0.0111389  -0.01311727 ... -0.00964378 -0.01525891
 -0.00763741]",1,Bekjendtgjørelser,1810-03-13_4561,"Gaver. Ved Hr. Pastor Meding er i Maibølle Sogn indsamlet til den brandlidte Bonde i Skjelstrup 40 Rd. D. C. Disse Penge imodtog han den 10de dennes med de varmeste Taknemmeligheds Følelser. – End videre er ham givet 5 Rd. af en skjult Velgjører i Mariboe. 10 Rd. fra Falster. 4 Tdr. og 2 Skp. deels Byg, deels Rug af Østeruislev Sogn.",Bekjendtgjørelser,62,335,[1024],lol,gold,unknown,,y
2483,lol_002496,1810-03-16,"[ 0.02369068  0.00108753 -0.03416048 ... -0.02325816 -0.05184222
 -0.01911031]",1,Bekjendtgjørelser,1810-03-16_4612,"Paa Addresse-Contoiret i Mariboe kan bekommes tilkjøbs: Dionysius den Halikarnassers Fortælling om Roms Damer og Fruentimre, der reddede deres Fædreneland fra at falde i fjendtlige Hænder. Oversat paa Dansk og forsynet med Anmærkninger af Hans Christian Clausen, Sognepræst for Nordbye Menighed paa Fanøe.",Bekjendtgjørelser,43,305,[1024],lol,gold,unknown,,y
2485,lol_002498,1810-03-16,"[ 0.00354175  0.02615891 -0.01809052 ... -0.0134305  -0.01156857
 -0.02143385]",1,Bekjendtgjørelser,1810-03-16_4616,"Gaver. Ved Skolærerne Hr. Krag i Holebye og Hr. R. Tomsen i Vester Ulslev er endvidere indsendt til den Brandlidte i Skielstrup 4 Rd., nemlig 2 Rd., fra hver. - Paa den ulykkeliges Vegne takkes paa det C. C. Schultz. forbindtligste af",Bekjendtgjørelser,42,234,[1024],lol,gold,unknown,,y
2511,lol_002524,1810-03-19,"[ 0.03203547  0.00606178 -0.0357898  ... -0.00891031 -0.0188785
  0.00200849]",1,Bekjendtgjørelser,1810-03-19_4664,"Falster. 25 Rd. Deraf har han hos Velgiørere, der for mig ei ere nævnte, indsamlet. 27 Rd. 3 Mk. Han selv givet, foruden hvad er betalt for Breve og offentlige Be3 Mk. kjendtgjørelser. Fra Kirkesanger og Skolelærer Kranker. i Kronge, den af ham i et Selskab, der bestod af Bondestanden, sammesteds, indsamlede Gave 2 Rd. – 8 –",Bekjendtgjørelser,58,326,[1024],lol,gold,unknown,,y
2547,lol_002560,1810-03-22,"[-0.00690638  0.02288655 -0.03385538 ...  0.00540069 -0.01897268
 -0.01604172]",1,Bekjendtgjørelser,1810-03-22_4723,Disse sande skjulte Menneskevenner takkes paa det inderligste af C. F. Schultz.,Bekjendtgjørelser,12,79,[1024],lol,gold,unknown,,y
2680,lol_002693,1810-04-06,"[ 0.01070403  0.00060078 -0.01973027 ... -0.00765597 -0.03115566
  0.00479879]",1,Bekjendtgjørelser,1810-04-06_4958,"Gaver. Fra Degn og Skolelærer Hr. C. Hoffmann i Assembølle, er indsendt 1 Rd. til den brandlidte Gaardmand i Skielstrup, som han tilligemed 8te Skolebørn have sammenskudt, som et velmeent Bidrag, til den Trængendes Understøttelse.",Bekjendtgjørelser,35,230,[1024],lol,gold,unknown,,y
2860,lol_002873,1810-05-01,"[ 0.04110271 -0.00969384 -0.02499701 ... -0.01213408 -0.02008948
  0.01546983]",1,Bekjendtgjørelser,1810-05-01_5273,"Regning. For Kost og Logie i 10 Dage 13 Rd. 4 Mk. For Foder og Staldrum til Hestene. For 3 Tdr. og 2 Skpr. Havre a 7 Rd. Tønden, 22 Rd. 4 Mk. 8 s. For 5 Tdr. og 3 Skpr. Hakkelse a 4 Mk., 3 Rd. 3 Mk. 8 s. For 11 Lpd. Høe a 3 Mk. Lpd. 5 Rd. 3 Mk. For Strøelse 1 Rd. 2 Mk. For Staldrum 1 Rd. 2 Mk. 12 s. For Vognsmørrelse 12 s. Summa 48 Rd. 2 Mk. 8 s.",Bekjendtgjørelser,88,348,[1024],lol,gold,unknown,,y
2897,lol_002910,1810-05-03,"[ 0.02652223  0.04120788  0.00080601 ... -0.02134122 -0.00935592
  0.0238286 ]",1,Bekjendtgjørelser,1810-05-03_5337,"Rettelser. J sidste Aviis maa læses Skoemager blive ved din Læst, for Lift, og litteraire Anmærkninger for litteretaire, der læses i de første trykte Blade. Fortsættelse af No. 3.",Bekjendtgjørelser,29,179,[1024],lol,gold,unknown,,y
2938,lol_002951,1810-05-11,"[ 0.04046908  0.00670809 -0.02542353 ... -0.01511681 -0.04189385
  0.00112949]",1,Bekjendtgjørelser,1810-05-11_5421,Casserer. Det udførligere Regnskab er til Eftersyn for Subscribenterne i Bogsamlingen.,Bekjendtgjørelser,11,86,[1024],lol,gold,unknown,,y
2941,lol_002954,1810-05-11,"[ 0.02507175  0.00804977 -0.01557056 ... -0.00696209 -0.01975102
  0.01415634]",1,Bekjendtgjørelser,1810-05-11_5429,"J næste No, skal Samtalen i den store Moguuls Bogsamling blive indrykket.",Bekjendtgjørelser,12,73,[1024],lol,gold,unknown,,y
2949,lol_002962,1810-05-11,"[ 0.01917335  0.01340184 -0.03769678 ... -0.02128393 -0.05582703
 -0.00399888]",1,Bekjendtgjørelser,1810-05-11_5443,"Funden. Hos Hr. Kjøbmand Engberg er, formodentlig af en Reisende, forglemt en Blækkasse til Brug ved Botaniske Udvandringer; hvorudi nogle Haandskrivter, Bøger og Urter, som imod dette Avertissements Bekostning kan afhentes hos ovenmeldte.",Bekjendtgjørelser,33,239,[1024],lol,gold,unknown,,y
2972,lol_002985,1810-05-15,"[ 0.02471326  0.01407837 -0.00452177 ... -0.02293691 -0.04321139
 -0.04287912]",1,Bekjendtgjørelser,1810-05-15_5488,"Gaver. Til den brandlidte Familie i Norge, see StifteAvisen No. 33, har jeg af nedenstaaende Velgjører modtaget følgende Gaver, anførte efterhaanden saa ledes som jeg har imodtaget samme.",Bekjendtgjørelser,28,187,[1024],lol,gold,unknown,,y
3005,lol_003018,1810-05-18,"[ 0.01962583  0.0132464  -0.03856916 ... -0.02181878 -0.05622014
 -0.00429014]",1,Bekjendtgjørelser,1810-05-18_5544,"Funden. Hos Hr. Kjøbmand Engberg er, formodentlig af en Reisende, forglemt en Blækkasse til Brug ved Botaniske Udvandringer; hvorudi nogle Haandskrivter, Bøger og Urter, som imod dette Avertissement Bekostning kan afhentes hos ovenmeldte.",Bekjendtgjørelser,33,238,[1024],lol,gold,unknown,,y
3048,lol_003062,1810-05-25,"[ 0.02301131  0.01021451 -0.01416903 ... -0.02578465 -0.05708288
 -0.01084387]",1,Bekjendtgjørelser,1810-05-25_5638,"De Herrer Subscribentere kan nu afhente paa Addresse-Contoiret i Mariboe Napoleons Levnet af J. K. Høst, for 7 Mk. 2 s. indheftet.",Bekjendtgjørelser,22,130,[1024],lol,gold,unknown,,y
3099,lol_003113,1810-06-01,"[ 0.03660315  0.00825862 -0.01560747 ... -0.03590928 -0.04425119
 -0.00349708]",1,Bekjendtgjørelser,1810-06-01_5734,Bekjendtgjørelser. Subscribenterne paa Napoleons Liv og Levnet bedes at afhente deres Exemplarer paa Addresse-Contoiret i Mariboe for 7 Mk. 2 s. indh.,Bekjendtgjørelser,22,150,[1024],lol,gold,unknown,,y
3121,lol_003135,1810-06-05,"[ 0.03199682  0.00117054 -0.01987574 ... -0.01242444 -0.04283864
 -0.03298451]",1,Bekjendtgjørelser,1810-06-05_5778,"Tanker i Anledning af Skrivelsen fra Falster, de dyre Tider angaaende, kunde af Mangel paa Plads ikke blive indrykket i dette. No.",Bekjendtgjørelser,22,130,[1024],lol,gold,unknown,,y
3188,lol_003203,1810-06-19,"[ 0.03466217  0.00421152  0.00564797 ... -0.02163804 -0.05793462
  0.01565825]",1,Bekjendtgjørelser,1810-06-19_5910,"Bekjendtgjørelser. Paa Provinsialbogsamlingen i Mariboe kan imod denne Bekjendtgjørelses Betaling afhentes den 7de Deel af nye Samling af Reisebeskrivelser, der ere trykte paa sal. Boghandler Gyldendals Forlag; derformodentlig ved en Feiltagelse er henlagt paa Bogsamlingen iblandt Stiftelsens Bøger.",Bekjendtgjørelser,38,300,[1024],lol,gold,unknown,,y
3415,lol_003431,1810-07-13,"[ 0.01949223  0.0264121   0.00995058 ... -0.04485631 -0.02469622
 -0.00430504]",1,Bekjendtgjørelser,1810-07-13_6331,"Rettelser. J Jversens Avertissements Tidende er i det fra nogle Kontribuentere indsendte til Lollands Læseselskab indløbed følgende Trykvildelser: paa 3die Spaltes 1ste Line siden i Stedet for Uden. Samme Spaltes 27 Linie hævede – hævdede, Samme Spaltes 40de Linie beføyede – tilføyede, Samme Spaltes sidste Linie for vor Bidrag til Stiftelsen end Bøgerne - skulde staae end Boglaan, Boeck.",Bekjendtgjørelser,59,390,[1024],lol,gold,unknown,,y
3430,lol_003446,1810-07-17,"[ 0.04702656  0.00261493 -0.01081647 ... -0.01255368 -0.02458562
  0.01824788]",1,Bekjendtgjørelser,1810-07-17_6362,"Gjenmæle. Endelig har da nu i Provinsialbogsamlingens Anliggender min Embedsbroder Hr. Boeck efter 5 Maaneders Forløb offentlig taget til Gjenmæle og er traadt frem som sin Vens Hr. Jnspecteur Høiers og fleres Talmand med Noget, som han i Hr. Jversens Avis kalder et Forsvar. Om hiin gamle Sætning - jo senere, jo eftertrykkeligere, kan anvendes paa ovenmeldte Forsvar, vil komme an paa en Prøve.",Bekjendtgjørelser,64,396,[1024],lol,gold,unknown,,y
3466,lol_003482,1810-07-20,"[ 0.02491339 -0.00998869 -0.03555618 ...  0.0036886  -0.02380119
 -0.00168347]",1,Bekjendtgjørelser,1810-07-20_6433,"De her i Stiftet gængse Sygdomme ere og have været nerveuse Forraadnelsesfebere, Koldfebere, dog ikke saa mange som i Fjor, og enkelte Bryst-Jnflammationer.",Bekjendtgjørelser,23,156,[1024],lol,gold,unknown,,y
3574,lol_003590,1810-08-03,"[ 0.02305369  0.018023   -0.03927747 ... -0.03246249 -0.04172401
  0.00072006]",1,Bekjendtgjørelser,1810-08-03_6626,"Subscriptionsplan. Undetegnede agter, paa Hr. Boghandler Brummers Forlag, at udgive et Qvartalskrift under Navn af Theone.",Bekjendtgjørelser,16,122,[1024],lol,gold,unknown,,y
3665,lol_003681,1810-08-14,"[ 0.02263258 -0.01954273 -0.02241528 ... -0.01774139 -0.02217191
  0.00799695]",1,Bekjendtgjørelser,1810-08-14_6786,"De altsaa, som have Sønner eller Myndlinge, hvilke de i dette Efteraar agte at sætte i Nakskov latinske Skole, ombedes, snarest mueligt, at ville desangaaende tilstille mig den befalede Anmeldelse. Nakskov den 31te Julii 1810. Stephansen, Overlærer ved Skolen. De Herrer, der endnu ikke have indleveret deres Bøger til Provindsialbogsamlingen, anmodes, tilsomst at indsende samme, da det er mig umueligt systematisk at ordne dem til nyt Udlaan, forinden de alle ere mig tilstillede. C. C. Schulz.",Bekjendtgjørelser,76,496,[1024],lol,gold,unknown,,y
3674,lol_003690,1810-08-14,"[ 0.03134365  0.00641179 -0.00083609 ... -0.03732414 -0.05219599
 -0.02240648]",1,Bekjendtgjørelser,1810-08-14_6806,"Nogle Exemplarer af Napoleons Liv og Levnet ved J. K. Høst, kan paa Addresse-Contoiret i Maribo bekommes Tilkjøbs.",Bekjendtgjørelser,18,114,[1024],lol,gold,unknown,,y
3702,lol_003718,1810-08-17,"[ 0.02112753  0.01398689 -0.05163388 ... -0.0338796  -0.0363143
  0.02083231]",1,Bekjendtgjørelser,1810-08-17_6850,"Subscriptionsplan. Undertegnede agter, paa Hr. Boghandler Brummers Forlag, at udgive et Qvartalskrift under Navn af Theone. Dets Æmne bliver Skuepladsen, og de nærmest dermed i Forbindelse staaende skjønne Kunster. Dets Størrelse bliver omtrent 6 Ark Qvartaliter, og Prisen 3 Mk.",Bekjendtgjørelser,40,279,[1024],lol,gold,unknown,,y
3710,lol_003726,1810-08-17,"[ 0.03414584  0.0075039  -0.00436661 ... -0.03505723 -0.05158468
 -0.01610338]",1,Bekjendtgjørelser,1810-08-17_6867,"Nogle Exemplarer af Napoleons Liv og Levnet ved K. Højt, kan paa Addresse-Contoiret i Mariboe bekommes Tilkjøbs.",Bekjendtgjørelser,17,112,[1024],lol,gold,unknown,,y
3729,lol_003745,1810-08-21,"[ 0.03540813  0.01046851 -0.00799294 ... -0.02580848 -0.02976841
  0.00139366]",1,Bekjendtgjørelser,1810-08-21_6903,"Directeur. Casserer. Bogværge. Ved de første 5 Skabes Eftersyn savnes af Provindsialbogsamlingens Bøger: 1) 1ste Deel af berømte Grækers Biographier. c) Mandommens Jgjenerholdelse. 3) Tyge Rothes samlede Skrifter. 2 O. 4) Stoikernes Tanker og Skjebnen ved Bast. 5) Prof. Clausens Prækener, 3 D. 6) Bugges Forklaring over Corintherne.",Bekjendtgjørelser,48,333,[1024],lol,gold,unknown,,y
3730,lol_003746,1810-08-21,"[ 0.01396565  0.00182314 -0.01986188 ... -0.02164488 -0.03860071
  0.00027436]",1,Bekjendtgjørelser,1810-08-21_6905,"Vedkommende vilde behageligen indsende til Stiftelsen ovenmeldte Bøger jo før jo hellere. Ligeledes ønskes jo før jo hellere de Bøger mig tilstillede, der hidtil ere udeblevne, da ved slig en Udeblivelse Eftersynet meget sinkes og vanskeliggjøres. C. C. Schulz.",Bekjendtgjørelser,39,261,[1024],lol,gold,unknown,,y
3739,lol_003755,1810-08-21,"[ 0.03240012  0.00407663  0.00246495 ... -0.04280513 -0.05689966
 -0.02521431]",1,Bekjendtgjørelser,1810-08-21_6926,"Tilkjøbs. Nogle Exemplarer af Napoleons Liv og Levnet ved J. K. Høst, kan paa Addresse-Contoiret i Mariboe bekommes Tilkjøbs.",Bekjendtgjørelser,19,125,[1024],lol,gold,unknown,,y
3768,lol_003784,1810-08-24,"[ 0.0084541  -0.00519673 -0.03523158 ... -0.03811118 -0.02344531
  0.02223781]",1,Bekjendtgjørelser,1810-08-24_6987,"Selskabet besluttede at tilveiebringe et Qvartalskrift, der maatte have til Formaal, at udbrede blandt Almuen nyttige Jdeer til Sædelighedens Fremme, at befordre almeennyttig Oplysning, og at almindeliggiøre gode oeconomiske Regler og Jagttagelser. Det skulde være som et Organ, hvorigiennem Selskabet kunde sætte sine Ønsker, Erfaringer og bemærkninger i Omløb, og hvortil enhver oplyst Mand maatte indsende Bidrag.",Bekjendtgjørelser,57,416,[1024],lol,gold,unknown,,y
3769,lol_003785,1810-08-24,"[ 0.0094746  -0.00279376 -0.00881683 ... -0.01839713 -0.00080739
  0.02780527]",1,Bekjendtgjørelser,1810-08-24_6988,"Man vedtog, at Skriftet skulde indskrænkes til Vinterqvartalerne og biskop Boisen tilbød sig at være d. Redakteur. Mogenstierne. Bojsen. Reventlou. Wichfeldt. Sidenius.",Bekjendtgjørelser,22,168,[1024],lol,gold,unknown,,y
3895,lol_003913,1810-09-11,"[ 0.04141646  0.01701202 -0.02450437 ... -0.0029839  -0.03653124
  0.02424065]",1,Bekjendtgjørelser,1810-09-11_7222,"Det er derfor nærmest bestemt for denne, og maatte indskrænkes til Vinter-Quartalerne. Ethvert Hefte maatte udgjøre omtrent 8 Ark.",Bekjendtgjørelser,19,130,[1024],lol,gold,unknown,,y
3896,lol_003914,1810-09-11,"[ 0.00730586  0.00174426 -0.02078779 ... -0.00156368 -0.02442402
  0.05845689]",1,Bekjendtgjørelser,1810-09-11_7223,"Dersom dette Skrift skal vorde saa lidet bekosteligt, og saa almeennyttigt som Selskabet ønsker og haaber, saa maatte det her i Stiftet finde i alle Klasser et betydeligt Antal Subscribentere, ligesom og Enhver, der i Underviisnings og Landvæsenets Fahar forhvervet sig Kundskab og Erfaring, kierligst maatte berige det med sine Bidrag.",Bekjendtgjørelser,51,336,[1024],lol,gold,unknown,,y
3902,lol_003920,1810-09-11,"[ 0.06604219  0.01593149 -0.01807943 ... -0.02804092 -0.02077809
  0.0050215 ]",1,Bekjendtgjørelser,1810-09-11_7230,"Mariboe, Et af de sikkreste og nemmeste Midler mod Trommesyge, eller naar Qvæget har forslugt sig i Kløvereller andet: Tag nyemalket Melk, 2 Potter til et stort Qvægslykke, rør deri 2 Spiseskeer Snustobak, 4. Qvæget det, og og det saa meget mueligt, saa hæves Sygdommen ved de udgaaende Vinde, C. H. Meesnets Handbuch paa. 18. Skifte Tillysning.",Bekjendtgjørelser,57,345,[1024],lol,gold,unknown,,y
3949,lol_003967,1810-09-18,"[ 0.02013312 -0.00327    -0.01629407 ... -0.04565925 -0.00887599
  0.00038391]",1,Bekjendtgjørelser,1810-09-18_7301,"Treschow, Professor og Ridder. Subscriptionen modtages paa Addresse-Contoiret i Mariboe,",Bekjendtgjørelser,10,88,[1024],lol,gold,unknown,,y
3989,lol_004007,1810-09-21,"[ 0.03016422 -0.01525496 -0.02294246 ... -0.02255104 -0.0352317
  0.01096961]",1,Bekjendtgjørelser,1810-09-21_7368,"O. Grundtvig. Provst i Falsters Nørreherred, Tilkjøbs. Litteratur. Fra Pressen er udkommet og faaes tilkjøbs hos Skolelærer og Chordegn Bertelsen i Mariboe. Udtog af den danske Sproglære, med kort Methodelære for Sprogunderviisningen i de danske Skoler; til Veiledninfor Almuelærere, som have ikkun ringe Fordanne Af D. S Birch, Vicepastor til Vesterborg og Biket, Lærer ved det Vesterborgske Skolelærersemingrium. Hæftet 2 Mk.",Bekjendtgjørelser,61,427,[1024],lol,gold,unknown,,y
3990,lol_004008,1810-09-21,"[ 0.02617812  0.03083062 -0.02034932 ... -0.02221693 -0.01834497
  0.0074306 ]",1,Bekjendtgjørelser,1810-09-21_7371,"Dette Skrifts første Halvdeel faaes og under TitelUdtog af den danske Sproglære, tilBrug ved Underviisning. Hæst. 24 s. En Eiendoms Gaard i Branderslev Bye paa Lønder Hartkorn, er under Haanden at faa Tilkjøbs paa billige Conditioner.",Bekjendtgjørelser,36,234,[1024],lol,gold,unknown,,y
4145,lol_004163,1810-10-09,"[ 0.06283507  0.01509773 -0.01736285 ... -0.04050399 -0.0364922
 -0.00329244]",1,Bekjendtgjørelser,1810-10-09_7645,"Som et Anhang til Stifsavisen Nr. 78, kan paa Addresse-Contoiret i Mariboe bekommes Tilk øs: Rapsodisk Fortegnelse over nogle af de i den senere Tid til Provindsialbogsamlingen indkjøbte og givne Bøger.",Bekjendtgjørelser,31,202,[1024],lol,gold,unknown,,y
4174,lol_004192,1810-10-12,"[ 0.06118581  0.01400257 -0.01553184 ... -0.03692572 -0.03787261
 -0.00196133]",1,Bekjendtgjørelser,1810-10-12_7700,"Som et Anhang til Stifsavisen No. 78, kan paa Addresse-Contoiret i Mariboe bekommes Tilkiøs: Rapsodisk Fortegnelse over nogle af de i den senere Tid til Provindsialbogsamlingen indkjøbte og givne Bøger.",Bekjendtgjørelser,30,202,[1024],lol,gold,unknown,,y
4176,lol_004194,1810-10-12,"[ 0.02654826  0.00243915 -0.02374659 ... -0.01338169 -0.05311486
 -0.02331539]",1,Bekjendtgjørelser,1810-10-12_7703,Bortkommen. En lille Piere i Manuscript med Titel: En nøiage tig anstillet Sammenligning mellem Doctorens Bojag og Skolens Bagaz er sin Eier frakommen.,Bekjendtgjørelser,23,151,[1024],lol,gold,unknown,,y
4243,lol_004261,1810-10-19,"[ 0.06496482  0.01527859 -0.0068294  ... -0.04129378 -0.04234009
 -0.00151178]",1,Bekjendtgjørelser,1810-10-19_7806,"Tilkjøbs. Som et Anhang til Stifsavisen Nr. 78, kan paa Addresse-Contoiret i Mariboe bekommes Tilkjøs, Rapsodisk Fortegnelse over nogle af de i den senere Tid til Provindsialbogsamlingen indkjøbte og givne Bøger.",Bekjendtgjørelser,31,212,[1024],lol,gold,unknown,,y
4261,lol_004279,1810-10-23,"[ 0.03644124  0.00017578 -0.01445876 ... -0.01659415 -0.03744538
  0.01233465]",1,Bekjendtgjørelser,1810-10-23_7841,"Jndtægt. Rdlr. Mk. s. Medlemmernes Biedrag . . 1035 = For solgt Hørfrøe, Falster 107 4 8 1 Lolland = = = = 155 - 1297 4 8 Overskud 103 Rd. 2 Mk. 6 s. Udgivt. Rdlr. Mk. s. . 3 Protocoller, 61 = 12 Bogtrykker) Regninger Bogbinder. 4 14 Bøger til Biskoppen. - 20 Tdr. Hørfrøe, 366 4 12 Fragt af 8 Tdr. til Nykjøbing - Præmierne Porto af Breve, 4 12 Oberstlieutenant Wichfeldt til en 300 Stampe-Mølle 1194 – 2 – 6 Dyssel,",Bekjendtgjørelser,85,417,[1024],lol,gold,unknown,,y
4328,lol_004348,1810-10-30,"[ 3.57925259e-02  1.05990084e-05 -1.08168088e-02 ... -3.30983587e-02
 -2.00736523e-02 -9.02152434e-03]",1,Bekjendtgjørelser,1810-10-30_7976,Tilkjøbs. Den af Hs. H. Hr. Biskop og Ridder Boisen udgivne Bibelhistorie kan bekommes Tilkjøbs paa Addresse-Kontoiret i Mariboe.,Bekjendtgjørelser,19,129,[1024],lol,gold,unknown,,y
4358,lol_004378,1810-11-02,"[ 3.57925259e-02  1.05990084e-05 -1.08168088e-02 ... -3.30983587e-02
 -2.00736523e-02 -9.02152434e-03]",1,Bekjendtgjørelser,1810-11-02_8035,Tilkjøbs. Den af Hs. H. Hr. Biskop og Ridder Boisen udgivne Bibelhistorie kan bekommes Tilkjøbs paa Addresse-Kontoiret i Mariboe.,Bekjendtgjørelser,19,129,[1024],lol,gold,unknown,,y
4359,lol_004379,1810-11-02,"[ 0.0440823   0.02106447 -0.00836289 ... -0.03460965 -0.05401086
 -0.01683017]",1,Bekjendtgjørelser,1810-11-02_8036,"Paa Addresse-Contoiret i Mariboe kan bekommes Tilkjøbs: De Franskes Keiser Napoleons Levnet, ved J. Krag Høst. 1ste Deel. Kbh. 1810. 1 Rd. 1 Mk. 2 s.",Bekjendtgjørelser,26,149,[1024],lol,gold,unknown,,y
4466,lol_004486,1810-11-16,"[ 0.02740273  0.01530586 -0.01768733 ... -0.02766373 -0.01743017
  0.00162328]",1,Bekjendtgjørelser,1810-11-16_8250,"Bekjendtgjørelser. Paa Hs. H. Hr. Biskop og Ridder Boisens Vegne anmodes de Herrer Præster i Lolland, der have subscriberet paa den af ham udgivne bibelhistorie, at lade deres Exemplarer snarest mueligt afhente fra Addresse-Contoiret i Mariboe.",Bekjendtgjørelser,36,244,[1024],lol,gold,unknown,,y
4510,lol_004530,1810-11-20,"[ 0.03316892  0.00458721 -0.00397288 ... -0.01770925 -0.04337345
  0.0077099 ]",1,Bekjendtgjørelser,1810-11-20_8326,"A. Nielsen. Rettelser i No. 89. Connatus, læs Conatus. forestet, læs florescat. revertetur, læs revettatur.",Bekjendtgjørelser,15,107,[1024],lol,gold,unknown,,y
