,article_id,date,text
82783,lol_083177,1838-04-01,"I Vimmelskaftet N 22 i Kjøbenhavn modtages Klæde, Frakker, Kjoler og Beenklæder, Klædes Vogn= og Meubelbetræk, for at overskæres og decarteres, uldne Sengetæpper udvaskes og oprues; Bordtæpper, Merinos Kaaber og Kjoler udvaskes og presses; Vadmel overskæres eller rues til Multum og Svanebay, ligeledes besørges Klædeog Vadmel stampet og farvet, ogsaa Uld imodtages for at forarbeides til færdigt Klæde af Andreas Juncker, kongl. privl. Overskærer. Bøger. Psalmebøger til forskjellige Priser, og af forskjellig Jndbinding, passende for Confirmander, samt de anordnede Skudsmaalsbøger, faaes til enhver Tid for billige Priser. Tillige tjener til behagelig Efterretning, for Dhrr. Boghandlere og Bogbindere samt Dhrr. Skolelærere hvor DamsAVE og Læsebog har – og maatte vorde brugt, at et 3die Oplag har forladt Pressen, forøget med danske og romerske Tal, den lille Tabel, samt Forklaring over Mynt, Vægt og Maal &c., trykt paa Conceptpapiir, indbunden a 20 sk. og Dusinviis 2 Rbd. Nykjøbing den 29de Marts 1838. J. Madsen, Bogbinder."
304859,ode_063820,1822-11-04,"En duelig Seminarist kan strax faae Kondition hos H. Cronborg i Røiletaarup pr. Middelfart. Fra Pressen er udkommet i RandersFærøiske Qvæder om Sigurd Fosnersbane og hans Æt. Med et Anhang. Samlede og oversatte af 5 C. Lyngbye, Sognepræst i Giesing, med en Jndledning af Dr. og Prof. Theol. P. C. Müller. Udgiven ved Kongelig Understøttelse. Skrivtet faaes her paa Adressekontoiret for Rbd. paa Trykpapir og 4 Rbd. fransk Papir i raae Materie. Sidst i denne Maaned bliver her i Odense efter Fleres Anmodning afholdt offentlig Auction over endeel indsat Løsørm. v. De af Byens resp. Jndvaanere, eller Andre, som ved denne Leilighed skulde ønske noget bortsolgt, vilde behage jo før jo hellere og i det seneste inden 14 Dage fra Dato, derom at henvende sig til Lieutenant Pram, boende hos Hr. Malle Fich paa Overgade No. 29. - Odense den 3 Novbr. 1822. Undertegnede har forfærdiget et nyt Orgel, som især en passende til en Landsbye=Kirke, og er strax her at bekomme til en særdeles billig Priis. Dette Jnstrument kan, om forlanges af mig transporteres, opsættes og afstemmes, samt indrettet og forandres efter hvilken Kirke Man ønsker. For Orgelets Godhed borger nedenstaaende Attest. Assens den 2 Novbr. 1822. H. M. Kistrup. Organist. Ved mit Ophold i Assens i Julii Maaned d. A. har Undertegnede havt Leilighed til nøie at betragte det nye Orgel, som Organist Kistrup har forfærdiget. Dette Orgel, hvorpaa der er anvendt megen Flid, har fuldkommen alle de Egenskaber, som udfordres til et særdeles godt Orgel af lige Størrelse, Worm, Orgelbygger i Engom pr. Weile."
400965,ode_160204,1843-02-28,"AVERTISSEMENTS Udkommet er, og faaes hos Dhrr. Cohen, Hempelog Millo i Odense, Jessen i Svendborg, Busch og Gomard i Nyborg: Lægebog, for dem, der ikke kunne faae betimelig Lægebjelp. Aug. Thornam, Batallionschirurg. Koster indbunden 1 Mk. Wahlske Boghandel."
489144,thi_045978,1841-07-20,"No. 80. Ao. 1841. Gleed Kongelig allernaadigst privilegerede Avertissementstidende, Amtvaviv og eller: Den nordcimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmerne. Tirsdagen den 29de Juli. Redigeres, trykkes og udgives i Thisted af Joh. S. Lund."
114153,aal_029064,1822-09-07,"Natten imellem den 4de og 5te September blev funden et Hængerver imellem Aalborg og Nørre-Sundbye, som imod Omkostningerne kan bekommes hos Niels Frost i Sundbye. Udkommen er: No. 36 af den cimbriske Mercur, et Ugeblad af blandet Jndhold. - Det indeholder: Mercuren til den poetiske Dandsemester. - Raper til Dandsemester O. G. F. Bagge. - Om Bondestandens Forhaanelse. - En gammel Jomfrues Dagbog. - Den røde Dør med de grønne Søiler. - Den snurrige Heglemaskine. - Kakkelovnens Skjæbne. - Kilians Dagbog, (sluttet.) - Bekiendtgiørelse. - Subskription paa Bladet modtages fremdeles hos Udgiveren og Forlæggeren Aalborg den 7de September 1822. Albert Borch."
323057,ode_082082,1827-02-15,"En Person, der har mange Aars Erfaring i Skove og Landvæsenet, ønsker sig til 1 Mai 1827 en Plads enten som Skovrider eller som Avlingsbestyrer ved et Gods i FyenDen Søgende, for hvis Duelighed og Retskaffenhed de meest anbefalende Vidnesbyrd haves, erfares paa Adressekontoiret. Et Laan paa 5 a 4000 Rbdlr. Sedler søges til dette Aars 11 Juni Termin, mod 1ste Prioritet i Landeiendomme. De Reflecterende vilde behage at melde sig paa Adressekontoiret i en forseglet Billet, mærket M. B. I Boutiken hos Gjæstgiver L. Klemme i Nyborg kjøbes alle Slags Glas-Skaar i Lispundviis."
430567,ode_189829,1847-05-17,"Rudkjøbing den 11 Mai 1817. A. Frederiksen, Farver. Efter det Kongelige General-Commissariats-Collegii Ordre, afholdes ved Korsøer Arsenal Auction Tirsdagen den 8 Juni over cassabelt Krigsmaterial, hvoriblandt circa 65 Skpd. gammelt Jern, endeel Træ, Tougværk, Dækkener og Gieblokke m.m. Schulze, Nyborg den 1 Mai 1847. Arsenalsbestyrer. Hvor, som maatte formene at have Noget at fordre i mit og afgangne Mands, Skolelærer og Kirkesanger i Tranekjær paa Langeland, Jens Friderichsens fælleds Boe, anmodes om behageligen inden den 1 September dette Aar at ville anmelde deres Fordringer for min antagne Lavværge, Secretair og Skifteforvalter Denker i Tranekjær. Tranekjær Skole den 11 Mai 1847. E. C. sal. Frederichsen, fød Hjorteberg. Fyens Stiftavis redigeres af N. Seedorff, udgives i Odense 5 a 6 Gange ugentlig. Trykt med Hurtigpresse."
343473,ode_102534,1832-02-23,"Fra Pressen er udkommet: Fortegnelse over dennem, som udi den Kongelige Residentze, Stad Kjøbenhavn, fra 1 Januari 1711 til Aars-Dagen 1712, i Pestens Tid hver Uge ere Kopulerede, Fødte og Døde, samt oprindelig Sammenhæng med denne Fortegnelse. Tilforn adskilt, nu sammendraget ved Præst Hannibal Maalløe i Assens. Sælges hos Udgiveren i Assens og her paa Adressekontoiret for 6 s. Et prøve-Signet med Bogstav-Træk, indfattet i en Krandsaf Laurbær- og Rosenblade, er indlagt til Foreviisning paa Adressekontoiret, hvor Bestillinger derefter, til den billige Priis. af 1 Rbd. Stykket, modtages og besørges. Tillige forevises Lak-Aftryk, graverede med forskjellige Haandværks=Attributer, hvorfor betales lidet mere."
336576,ode_095612,1830-07-02,"Odense den 29 Juni 1830. Paulsen. Undertegnede er atter forsyNo net med et nyt Assortementaf Uhre, bestaaende af Taffeluhre i Allabast= og MahonieJndfatning, nyeste Facon. Et særdeles godt Udvalg af Lommeuhre, saasom Cylinder=Repeteer, dito uden Repeteer, dito Repeteer uden Cylinder, Dameuhre, alle indfattede saavel i Guld som Sølv. 1, 2 og Bekassede Sølvuhre, med og uden Kapsel, Skilderie- og Natuhre, med flere forskjellige Sorter. Tillige er jeg forsynet med alle til Uhre henhørende Dele, hvilket alt sælges til særdeles billige Priser, lovende Enhver, der beærer mig med deres Søgning, reel og prompte Behandling. Den 1 Juli 1830. N. Wulff. Uhrmager. At min Boutik, som før bestod af Jern- og Gewirzvarer, nu ogsaa er forsynet med alle Slags Manufakturvarer, undlader jeg ikke at tilkjendegive for mine Venner og Velyndere. Sønderborg den 28 Juni 1830. Jar Jürgensen senier. Undertegnede modtager alle Slags Linned til Vadsk, og holder det vedlige med Syening for billig Betaling. Dahl, boende tæt ved Vindegadesporten. Formedelst andre Forretninger har jeg, efter Overeenskomsmed Kjøbmand Hr. A. Lewis hersteds, udelukkende overdrage, ham hele Forhandlingen og Udsalget af alt det Cicorie, jeg fabrikerer paa mit Fabrik her i Byen, foreløbig indtil 1 Mai 1831. Enhver af mine respektive Kunder, saavel inden som udenbyes, der hidindtil have beæret mig med deres Tillid, beder jeg derfor fremtidigen at henvende sig til nævnte Hr. A. Lewis, hvis Oplag af Cicorie jeg skal sørge for, bliver holdt forsynet med gode Varer af mit eget Fabrikat til billigste Priis. Aarhuus den 28 Juni 1830. Friedr. Stelfeld. Paa Grund af ovenstaaende Avertissement, anbefaler Undertegnede - i Forbindelse med sit øvrige Varelager, bestaaende af Kaffe, Sukker, Thee, Kancel, Jndigo, Cochenille, Farvetræe Stangjern, Søm, Sæbe med mere - sit Oplag af Hr. Stellfelds bekjendte gode Cicorie, forsikrende prompt reel Behandling til billigste Priis. Aarhuus den 28 Juni 1850. A. Lewis."
513752,thi_070641,1848-07-15,"Nr. 84. Thisted, Aar 1818. Kongelig allernaadigst privilegerede og Avertissementstidende Amtsavis. eller Den nordcimbriske Tilskuer. Forsendes med Brevposterne overalt i Danmark og Hertugdømmerne. Løverdagen den 13de Juli Redigeres, trykkes og udgives i Thisted af Joh. S. Lund."
205519,aal_120543,1837-05-27,"Udgivet af A. Chr. Borch & R. Ph. Res Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D."
390880,ode_150115,1841-07-02,"Extra god fyensk Lammeuld, saavel Lispund, som Pundeviis, faaes hos D. J. Wagner i Bogense. Oplag af Støbegods i Ærøeskjøbing. Undertegnede har modtaget et Commissionslager af Jernstøberiet i Svendborg af alleslags Støbegods, som Kakkelovne, Plouge, Skorsteens=Jndretninger, Tagvinduer og deslige, som udsælges til Støberiets fast bestemte Priser. Der modtages desforuden Bestillinger af Støbegods til hurtigst mueC. C. Hjurichsen. lig Expedition. Brædder. Svenske, Med svenske 6 Alen Vahl Bord fra 9 til 16 Tommer brede, Tommes Tykkelse; tilligemed begge inclusive, og i 1 til 1. ditto Halvbord og ditto Vrag, er jeg i bedste Qvalitet til billigste Priser bleven forsynet. M. J. Brandt. Assens den 29 Juni 1811. 480 NaGeKjelderleiligheden. paa Vestergade Nr. 231, der i flere Aar har været indrettet til Viinudsalg og Colonialhandel, kan til Michaeli Flyttetid, erholdes til Leie. Adressecontoiret anviser Udleieren. Nederste Etage af Huset No. 399 paa Nørregade her i Odense, kan faaes i Leie strax eller til anstundende Michaeli N. A. Holm."
317256,ode_076235,1825-10-14,"Skriftet faaes paa Bogladerne og hos Forlæggeren Odense den 14 October 1825. S. Hempel. Paa Adressekontoiret faaes følgende. tydske Lommebøger for 1826. Taschenbuch zum geselligen Vergnugen. Orphea. Penelope. Taschenbach, der Liebe und Freundschaft gewidmet. Beckers Taschenbuch. Minerva. Flere Sorter ville om kort Tid haves, efterhaanden som de udkomme."
409727,ode_168973,1844-07-20,"Ved Proclama af Dags Dato, som snarest vil blive læst inden vedkommende Over- og Underret, ere Alle og Enhver, som maatte formene at have noget at fordre i Farver Niels Pedersen her af Byen, hans Fallitboe, indkaldte med 12 Ugers Varsel til, for undertegnede Skifteforvalter, at anmelde og beviisliggjøre deres Fordringer; hvilket herved endvidere bekjendtgjøres. Rudkjøbing Byefogedcontoir den 12 Juli 1811. Schmidten. Overeensstemmende med Pl. 26 Aug. 1792, indkaldes herved med 12 Ugers Varsel Alle og Enhver, som maatte have noget at fordre i Boet efter Fisker Mads Jensens afdøde Hustrue, Johanne Marie Hansdatter af Einstedelsborg, med deres Fordringer at fremkomme og beviisliggjøre for undertegnede Skifteforvalter. Eiler Bülow. Einsidelsborg den 10 Juli 1811. De fraværende Arvinger efter afgangne Aftægtshuusmand Søren Pedersen af Ryttepletten i Tranekjær Sogn, hvoriblandt en Søn Peder Sørensen, fra hvem Jntet er hørt i de sidste 20 Aar, indkaldes herved, i Henhold til Placaten af 5 Juli 1822, med Aar og Dags Varsel til at fremkomme og legitimere sig for undertegnede committerede Skifteforvalter. Denker. Tranekjær den 9 Juli 1811. Ved Proclama af Dags Dato, som snarest mulig vil blive læst ved Grevskabet Langelands Birkeret samt ved den Kongelige Lands=Over- samt Hof= og Stadsret i Kjøbenhavn, ere Creditorerne i Stervboet efter afgangne Eiendomsgaardmand, Peder Christensen Lind af Lindelse indkaldte med 12 Ugers Varsel til for undertegnede committerede Skifteforvalter at anmelde og beviisliggjøre deres Fordringer. Hvilket herved endvidere bekjendtgjøres. Denker. Tranekjær den 9 Juli 1811. Ved Proclama af Dags Dato, som snarest muligt vil blive læst ved Grevskabet Langelands Birkeret samt ved den Kongelige Lands-Over, samt Hof= og Stadsret i Kjøbenhavn, ere Creditorerne efter den paa Tranekjær Slot afdøde Huusjomfrue Elise Hutzelsteder indkaldte med 12 Ugers Varsel til forundertegnede committerede Skifteforvalter at anmelde og beviisliggjøre deres Fordringer. Saa ere og indkaldte den Afdødes Arvinger til inden Aar og Dags Forløb at fremkomme og legitimere deres Arveret. Hvilket herved endvidere bekjendtgjøres. Denker. Tranekjær den 9 Juli 1811. Ved Proclama, som i sin Tid er læst ved Hjemtinget og i den Kongelige Landsoverret samt Hof= og Stadsret, ere Credtiorerne i Stervboet efter Ungkarl Peder Pedersen af Udberud, i Overeensstemmelse med Pl. 2 Juni 1819, indkaldte med 12 Ugers Varsel at anmelde og legitimere deres Krav paa bemeldte Boe for undertegnede Skifteforvalter; hvilket herved til Efterretning for Vedkommende bekjendtgjøres. Odense Herredscontoir den 19 Juli 1811. F. Knudsen. Thermometret i 1844. høieste, laveste, Mellem=Stand. 11. 14, 14 Juli 8, 14, 10,4. - 10. 16 - 15, 5,8, - E. - Jdag er udkommet: Bidrag til Tidshistorien. Et Ugeblad, o 28."
542887,vib_027570,1815-08-14,"Min ABC. for Begyndere, 2 Ark stor paa stærk Skrivpapiir, som jeg af Erfaring veed, er bedre skikket til at lære Børn at stave og læse med Lyst, end de gamle, og som i mange Skoledistrikter, af Dehrr. Amtsprovster ere indførte, er at faae indbundne hos mig for 40 sk. Stykket i stærkt Bind. og paa Bogladerne i Aalborg, Randers, AarhuusHorsens og Kolding. Skulle nogen af Deherrer, Præster behøve Qvantiteter deraf, beder jeg mig derom snart underrettet, da første Oplag næsten er udsolgt. Min Haandbog for læsende Ungdom 6te Oplag, (der er uforandret som det fem te) leverer jeg indbunden og planeret for 1 Rbdlr. Stykket. Den er 12 Ark stor. Paa Bogladerne koster den noget mere. A. F. Just."
318559,ode_077567,1826-02-06,"Odense den 6 Februar 1826. Reimuth. 55 Aargang. Nr. 20. Fyens Fr. Stifts. en - Kongelig allene privilegerede. Adresse-Avis og Avertissementstidende. Forsendes med Brevposten, overalt i de Danske Stater. Redigeres, trykkes og forlægges af Udgiveren Søren Hempel i Odense. Tirsdagen. den. Februar 1826. - Fædrelandet: Lovgivning. Offentlige Foranstalinger. Skibs=Efter,"
135403,aal_050316,1825-12-01,"At jeg som forhen trykker Uldent og Linned, farver Linnedgarn, skjærer alle Sorter Trykkeformer og andre Stempler, forfærdiger flere Sorter nye Fuglebure, m.m., giver jeg mig den Frihed at bekjendtgjøre det ærede Publicum. C. Berg, paa Nørregade. Praktikens Provesteen for den sande Land=Oeconomie, ved J. C. Steen, heftet 2 Mk., faaes hos Rottbøll Sadolin."
416874,ode_176124,1845-08-13,"Fædrelandet. Offentlige Foranstaltninger. Der er nu udkommet en Forordning saalydende: "" 1. J indfredede Haver og Lystskove, hvor Andre end Eieren eller Besidderen have Jagtret, maa der, naar samme ligge enten umiddelbart op til de Bygninger, hvortil de høre, eller kun ved Gade eller Vei ere adskilte fra disse, ikke, udenEierens eller Besidderens Begjering eller Tilladelse, af de Jagtberettigede anstilles Jagt med Skyden. Er en slig Have eller Lystskov, der iøvrigt, forsaavidt de staae i Forbindelse med hinanden, blive at betragte som Eet, forsynet med lovlig Hegn, maa den Jagtberettigede heller ikke sammesteds anstille Jagt med Hunde. Dog skal det ikke være ham eller hans Betiente formeent, efter forud meddeelt Underretning til vedkommende Eier eller Besidder, at gaae ind i Haven eller Lystskoven med en enkelt Hund for at jage Vildtet ud. §2. Forseer nogen sig mod de foranførste Bestemmelser, da bøder han, naar Paatale skeer af Eieren eller Besidderen, efter Omstændighederne fra 10 til 50 Rbd. til vedkommende Amtseller Kjøbstads Fattigkasse for hver Gang saadan Skydning eller Jagt med Hunde beviisligen har fundet Sted. Og er det iøvrigt en Selvfølge, at Hundenes tilfældige Jndtrængen i en Have eller Lystskov mod Jægerens Villie ikke paadrager den Jagtberettigede nogen Mulct. Med Sagens Forfølgning forholdes saaledes, som foreskrevet er i Forordningen og Jagten i Danmark af 20 Mai 1840, §. 35."
539177,vib_023852,1814-10-27,"Fra Pressen er nylig udkommet: Blomsterbedene, eller moralske og latinske Tanker, som faaes for 2 Rbd. N. V. hos Hr. Gjestgiver Dinesen i Viborg. Tillige bedes Subskribenterne paa samme Bog, at afhente de Exemplarer, de har ladet dem tegne for. Lemvig, den 14de October 1814. P. Obel."
423633,ode_182889,1846-07-11,"Til Salg. hos Marschhandiser Nakskov ved det store Torv i Odense : en ny 2 sædig Bræddevogn og flere forskjellige ditto, nogle og 30 forskjellige Jernkakkelovne, endeel Mahognie- og andre Meubler, Sengeklæder og Sengesteder, endeel Geværer og c. 200 Lpd. gammelt Jern, endeel Kobber, Messing, Tin og Jink med flere til Handelen henhørende Gjenstande. Vogne til Salg. En nye Fjellevogn og en brugt ditto paa Fjedre, samt en Arbeidsvogn anvises til Salg af J. C. Løngreen. Gaardsalg paa Hindsholm. En velbygget Gaard i Birkebjerg, med udmærkede gode Jorder, Eng, Skov og Tørveskiær, Alt i een samlet Lod, er underhaanden at erholde tilkjøbs, naar man snarest mulig henvender sig til Eieren. H. C. Pedersen. En Gaard til Salg. En Gaard i Nærheden af Horsens, indrettet til Beboelse for en Familie udenfor Bondestanden, og som har et Jordtillæg af p. p. 100 Tdr. Land, er underhaanden at faae tilkjøbs paa billige Vilkaar. Cancellieraad, Birkedommer Møller. i Odense giver nærmere Oplysning. Et godt Huus paa Freltofte Mark, med omtrent 3 1/2 Td. Land, kan strax faaes tilkjøbs af den iboende EierPeder Rasmussen. Et godt bygget Huus i Neirup Bye, Engberg Sogn, ved Lemvig, med 10 Tdr. Land god Jord, agter Eieren, Møller. kudsk Christen Jensen i Dalum Mølle pr. Odense, at bortsælge paa meget billige Vilkaar. Jdag er udkommet: Bidrag til Tidshistorien. Et Ugeblad. Ne 28."
492621,thi_049460,1842-08-05,"Afgrøden af 9 1/2 Skp. Gjødningsrug og 2 Tdr. Havre kan kjøbes hos Postmester Carstensen. Til Bulbjergfesten. der begynder Fredagen den 12te August førstkommende, om Eftermiddagen Kl. 3, og continuerer med Musikog Dands til næste Dags Morgen, indbydes saavelSelskabets Medlemmer som enhver Anden udenfor samme. Da Festens Berammelse til denne Dag er skeet, for derved at høitideligholde Communallovens Udgivelse, saa forventer man at Enhver der føler sig begeistret ver denne nyttige Indretnings Jndstiftelse, vil ved Taler og Sange forherlige Festen. Bestyrelsen. Til førstkommende October Flyttetid kan en enkelt Person i den paa min Gaard værende Qvist erholde Beboelsesleilighed. Reflecterende behage at henvende sig til A. C. H. Friederichsen. Thisted den 3die August 1842."
