,text,article_id,clean_category
55,"Saxkjøbing. Dampskibet Frederik den Sjettefortsætter dets ugentlige Fart imellem Kjøbenhavn, Grønsunds Færgesteder paa Møen og Falster og Kiel, indtil Udgangen af October Maaned d. A. Fra den 12te dennes vil imidlertid dette Dampskib afgaae fra Kjøbenhavn til Grønsunds Færgesteder og Kielhver Torsdag Eftermiddag Kl. 6. (i Stedet for, som hidtil, hver Fredag Morgen Kl. 8), hvisaarsag de Passagerer, som maatte ønske at reise med Dampskibet fra Møen eller Falster til Kiel, anmodes om at indfinde sig ved de respective Færgesteder om Torsdag Aften. – Derimod er ingen Forandring skeet med Afgangstiden fra Kiel, og paa Tilbagereisen til Kjøbenhavn vil Dampskibet som sædvanligen og Søndag Morgen anløbe Grønsund. Kjøbenhavn, Damppaketfartens Contoir, den 3die September 1833.",lol_70616,Bekjendtgjørelser
56,"Jndkaldelser. Ved Proclama, som læses i vedkommende Over- og Underret, ere Creditorerne i følgende Stervboer, 1. efter Gaardmand Hans Andersen Snedker og Hustrue Maren Andersdatter i Stubberup, 2. efter Gaardmand Peder Hansen Degn og Hustrue Karen Pedersdatter i Stubberup, med 12 Ugers Varsel indkaldte til at anmelde og beviisliggjøre deres Fordringer for underskrevne beskikkede Skifteforvalter; hvilket herved endvidere bekjendtgjøres.",lol_69878,Bekjendtgjørelser
57,Nysted Byefoged Contoir den 12te December 1837. Schwensen.,lol_82227,Bekjendtgjørelser
58,"Eiendommene bestaae af: Kjøbmandsgaarden Nr. 52, 53 og 54 paa Hjørnet. af Frisegaden og Badstebrostræde, 77 Fag Huus, med deri værende gode Brændeviinsværk, omtrent paa 10 Tønder, og 7 Kakkelovne, med dertil hørende betydelige Grund, hvorfra er Udkjørsel til Stranden. Et Huus i Badstebrostræde, 6 Fag og 3 Fag Halvtag, med Grund. No. 55. Et Kornmagazin, No. 63, i samme Gade, 10 Fag, med tilhørende Grund, grændsende til Stranden. Jordlodden No. 10, omtrent 12 Tønderland, hvoraf 10 Tønderland er besaaet med Rapssæd. Derpaa er anlagt en Hauge, hvori er omtrent 70 unge Frugttræer og opført et Lysthuus. En liden Solod.",lol_70854,Bekjendtgjørelser
59,"Directionen for Sparecassen i Nykjøbing paa Falster, den 7de August 1830.",lol_61888,Bekjendtgjørelser
60,"Auctioner. De Stervboet efter afdøde Kjøbmand og Skipper Georg Jessen tilhørende, her i Byen beliggende, faste Eiendomme, nemlig: 1. Stedet No. 333 i Nygade, med tilliggende Gaardsog Haugeplads. et Stykke af en Hauge, under Matr. No. 203. samt Boets Andeel af den til bemeldte Hauge ved Udskiftningen udlagte Jord paa Madeskov, bortsælges ved 3de offentlige Auctioner, som afholdes paa Byens Raadstue Mandagen den 15de og 29de August samt 12te Septbr. d. A., hver Dags Formiddag Kl. 11 1/2.",lol_64480,Bekjendtgjørelser
61,"Skifte-Tillysning. For nogen Tid siden er ved den herved Byen stationerende Roeflotille bortdød uden Livsarvinger Matros Johannes Lillie (almindelig bekjendt under Navn Johannes Norsk.) Dette ringe Boe er af Magistraen taget under Behandling til Skifte og Deling imellem hans her efterladte Enke og bemeldte Afdødes Arvinger, men da disse ei vides indkaldes de tilligemed Boets Debi= og Creditorer i Overeensstemmelse med Plakaten af 12te September 1792 med 6 og 12 Ugers Varsel at møde eller møde lade ved Skiftet som foretages paa Byens Raadstue den 5te September og 17de October førstkommende for at bevise deres lovlige Arveret. Til Oplysning kan allene meldes: at den Afdøde skal være født i Porsgrund i Norge, har havt en Søster som efter Rygteskal være givt med en Skrædder i Christiania og en Halvbroder i Porsgrund. Nakskov i Lolland den 10de Julii 1812. Pontoppidan. Schwensen. Da Huusmand Niels Erichsen og Kone Kirsten Rasmusdatter for nogen Tid siden ere døde i Harpelunde i Sandbye Sogn, bliver Boets Credi- og Debitorer indkaldet i Overeensstemmelse med Plakaten af 12te September 1792, med 6 og 12 Ugers Varselat møde ved Skiftet som foretages paa mit Kontoir her i Byen den 4de September og 16de October om Formiddag Kl. 10 for at anmelde deres lovlige Fordringer.",lol_09273,Bekjendtgjørelser
62,"Bekjendtgjørelser. At min elskede og retskafne Mand, C. A. Holm, den 20de Juni, i sin Alders 35te Aar, ved en rolig Død gik over til det evige Liv, bekjendtgjøres herved for deeltagende Slægt og Venner af hans sørgende Enke. Gabrielsminde, den 23de Juni 1831. A. C. M. Holm, født Qvade.",lol_64418,Bekjendtgjørelser
63,De tvende førstmeldte Auctioner afholdes paa denne Byes Raadstue og tredie Auction i Gaarden selv; hvilket herved til Vedkommendes og Liebhavernes Efterretning bekjendtgjøres.,lol_38599,Bekjendtgjørelser
64,"Falster Birks Contoir i Nykjøbing, den 18de April C. G. Krüger. 1825.",lol_45285,Bekjendtgjørelser
65,"Auction. At den i Høyrebye, Søllested Sogn, staaende Bygning, hvorudi hidtil har været holdt Skole, ved offentlig Auction den 9de September og Eftermiddagen Klokken 2, efter de paa Auctionsstedet fremlæggende Conditioner agtes bortsolgt, bliver herved bekjendtgjort. Søllestedgaard den 26de August 1814. Priergaard. Torsdagen den 15de September førstkommende, Formiddag Klokken 10, bliver, efter høie Vedkommendes Foranstaltning, ved offentlig Auction i Nyested bortsolgt: endeel af de Jnventarisager, som have været brugte ved Militair Lazarettet ibid. og bestaaer af: 10 gode Sengesteder, 13 Borde, 10 Bænke, 14 store Madratser, 6 Stole, 1 gamle Skjorter, 10 Jldtænger, adskilligt Kjøkkentøi, og nogle Redskaber m. m., hvortil Lysthavende indbydes.",lol_13974,Bekjendtgjørelser
66,"Ligeledes modtages Subscription paa ""Allernyeste Skilderie af Kjøbenhavn, samt ""Nyeste Læsefrugter; det Førstkoster qvartaliter, med trykt Omslag, 3 Mk. 4 s., ialt 26 Rummere; det Sidste 2 Mk. Heftet, og udkommer maanedlig. Nykjøbing d. 30 Septbr. 1835. J. Madsen, Bogbinder.",lol_75627,Bekjendtgjørelser
67,"Stiftecommissionen i General-Krigs Commissair Ascrups Opbudsboe, den 1ste Decbr. 1819. Dons. R. v. Jessen,",lol_27981,Bekjendtgjørelser
68,"Daa Rudbjerggaard er at faae tilkjøbs store og smaae graae Ærter til Sæd, hvorom handles med Forvalter Møller der paa Gaarden.",lol_31985,Bekjendtgjørelser
69,"BaStervboet efter afdøde Selveiergaardmand Hans Jørgensen af Fuglse Bye, indkaldte med 12 Ugers Varsel til for mig som Skifteforvalter at anmelde og bevise deres Fordringers Rigtighed; hvilket herved bekjendtgjøres.",lol_77273,Bekjendtgjørelser
70,"Jndkaldelse. Creditorerne i Stervboerne efter følgende afgangne Gaardbeboere paa Baroniet Juellinge, nemlig: 1. Jens Christensen i Meltofte, 2. Henrik Hansen i Halsted, og 3. Peder Rasmussen Ærboe og Kone i Torpe, indkaldes herved, i Overeensstemmelse med Placaten af 26de October 1792, med 12 Ugers Varsel, til at anmelde og beviisliggjøre deres Fordringer for mig, som Skifteforvalter.",lol_63075,Bekjendtgjørelser
71,"Tilkjøbs. s kan faaes den 27de, 28de og Steenkarl 30te October 1826 ved Berrisgaards Teglværk, a 3 Rbd. pr. Tønde.",lol_50258,Bekjendtgjørelser
72,"B. Samme Dag første Auction og Løverdagen den 11te og 25de Marti d. A. anden og tirdie Auction paa efterskrevne Eiendomme, nemlig: 1) Et Leiehuus No. 25, i store Kirkestrædet, 4 Fag, med Qvist paa 2 Fag og tilhørende Grund. 2) Et Pakhuus Matr. No. 22 b., i Feisegade, 8 Fag med Grund. 3) Et Kornmagasin No. 23 i Frisegade, 16 Fag, 2 Etage med tilhørende Grund og Have. 4) Gaarden, Matr. Nr. 27, i Frisegaden, 17 Fag, med 2de Vindovne og 1 Bielægger samt Grund og Have. 5) Kjøbmandsgaarden Matr. Nr. 29. 30, 31, ialt 77 Fag Huus, med 3 Vindovne, 2 Bielæggere, og videre Muur og Nagelfast, samt tilliggende betydelige Grund.",lol_28572,Bekjendtgjørelser
73,"De vigtigste indenlandske Tildragelser og de mærkeligste Personers Levnetsbeskrivelser, fra de ældste Tider til vore Dage. En Læse- og Lærebog i Fædrelandets Historie, for Begyndere og Ustuderede, ved F. Munthe. Kbh. 1813. 4 Rbd. indb. De mærkeligste Personers Levnetsbeskrivelse og de vigtigste Tildragelser igjennem alle Tidsaldere, tilgemed et Udtog. En Lærebog i Historien for de første Begyndere, ved F. Munthe, Overlærer, Kbh. 1804. 3 Rbd. 2 Mk.",lol_18873,Bekjendtgjørelser
74,"Bestyrelsen for det pharmacentiske Understøttelsesselskab den 9de October 1837. Baage, Burman Becker, E. Scharling, Apotheker. Dr. Philos. Lector Chemiæ.",lol_81661,Bekjendtgjørelser
75,"Over afdøde Bager Jesper Engbergs Stervboes Eiendomme her i Byen, nemlig: 1) Gaarden No. 13 i Slotsgaden, 25 Fag, med 2de Jern Bilægger=Kakkelovne og tilhørende Grund og Gaardsplads, 2) Kornmagasinet No. 3 i Østergades Rode, 8 Fag, 2 Etager høit, med Kjelder, og 4 Fag Sidehuus, med Grund og Hauge: 3) En Hauge i Humlestrædet, stor 4,314 1/2 Qv. Alen; 4) En Jordlod af Vestensborgs fri Hovedgaardstaxt, omtrent 14 1/2 Tønder Land; 5) En Jordlod af Byens Kjøbstæd-Jorder, indeholdende 17 Tønder Land; 6) En Sølod af samme Jorder, omtrent 3 Skjepper Land; bliver i Gaarden No. 13 afholdt 3de Auctioner: 1ste Auction Tirsdagen den 26de Februar, 2den Auction den 11te Marts og 3die Auction den 25de Marts, om Formiddagen Klokken 11.",lol_54734,Bekjendtgjørelser
76,"Tilkjøbs. Hos Undertegnede kan nu bekommes extragod hollandsk Linolie, venetiansk Terpentin, olie, engelsk Bleghvidt, samt alle muelige Sorter Farvevarer og Urtekram; alt af fortrinlig Godhed og til de billigste Priser. Mariboe, den 14de Juni 1822. J. Henrichsen. Gaarden No. 168 paa Hjørnet af de saakaldte Præstestræde og Tillegade i Nakskov, er paa billige Vilkaar underhaanden at erholde tilkjøbs, naar man desangaaende henvender sig til Procurator Hviid.",lol_36174,Bekjendtgjørelser
77,Med Gaarden følger de i samme værende Kakkelovne samt andre muur- og nagelfaste Ting.,lol_62676,Bekjendtgjørelser
78,"Falbe. Hammerich. Lassen. Møller. Skuespil i Nakskov. Fredagen den 12te Mai. ""Maleriet, eller Kong Phargos Datter."" Lystspil i 2 Acter af Kotzebue, oversat af S. T. Bang. Derefter: Kong Salomon og Jørgen Hattemager, Vauder, i 1 Act af J. L. Heiberg, med Overt. af Frolich. Selskabets Ophold vil endnu blive 2 a 3 Uger. De almindelige Spilledage ere: Søndag, Mandag, Onsdag og Fredag. Begyndelsen skeer Kl. 7. NB. Formedelst Helligdagen gives førstkommende Søndag, den 14de dennes, intet Skuespil. P. J. Titchen & P. L. Bigum, Skuespildirecteurer.",lol_48755,Bekjendtgjørelser
79,"Tirsdagen den 2den November førstkommende, om Formiddagen Kl. 11 slet, bliver i Tingstuen paa Knuhlenborg foretaget offentlig Licitation over Jstandsættelsen af en Veipart ved Badskjær-Huset ved Stokkemarke, efter de paa Licitationsstedet nærmere bekjendtgiørende Conditioner. Saxkjøbing, den 27de October 1819. Hartmann,",lol_27657,Bekjendtgjørelser
80,"Da endnu intet Bud er skeet paa Capitain og Postmester v. Bierrings Gaard her i Byen, ved de over samme afholdte trende Auctioner, saa bliver herved samme stillet til en nye Auction Tirsdagen den 14de April, om Formiddagen Klokken 10. Med Gaarden følger et complet Brændeviinstøi, Betalingen erlægges til 11te Junii Termin dette Aar. Nyesteds Byefoged-Contoir, den 18de Martii 1818. Prom.",lol_22728,Bekjendtgjørelser
81,Torsdagen den 15de December d. A.) Conditionerne kunne forinden erholdes til Eftersyn hos Hr. Kammerraad og Forvalter Ebbesen i Dannemarre.,lol_46829,Bekjendtgjørelser
82,"Aalborg, den 4de Januar 1827. J. L. Schmidt. udskrivtens Rigtighed attesterer Brorson.",lol_51414,Bekjendtgjørelser
83,"Bekjendtgjörelser. Bal. Nytaarsdag, den 1ste Januar 1838, bliver afholdt et Borgerbal paa Gjæstgivergaarden heri Byen, hvortil Lysthavende herved indbydes. Musiken leveres af Hr. Holmstrup. Ballet aabnes Kl. 7.",lol_82287,Bekjendtgjørelser
84,"Jndkaldelse. Efter Anmodning fra afdøde Hører-Enke Madame Hoffmanns Arvinger som myndige indkaldes herved med 12 Ugers Varsel Alle og Enhver som maatte have noget at fordre efter bemeldte Afdøde, da saadant skal saavidt rigtig befindes, blive af mig, paa Arvingernes Vegne, betalt. Nyekjøbing paa Falster den 8de Maji 1810. Broch.",lol_02979,Bekjendtgjørelser
85,Ved Tallotteriets 1151 Trækning i Altona udkom: No. 63. 85. 59. 49. 83.,lol_53643,Bekjendtgjørelser
86,"Pøbler. Tjeneste søgende. En Jomfrue, af honet Familie, ønsker sig Condition som Huusholderske til dette Aars 1ste November. Hun kan forevise de bedste Anbefalinger. Paa en god Omgang ansees mere end paa Løn, hvilken sidste hun aldeles ingen Fordring gjør paa, forinden Vedkommende har lært at kjende hende. – De som vil modtage hende paa ovenanførte Vilkaar ombedes at aflægge en forseglet Billet paa Addresse=Contoiret, med Udskrivt: S. En ung Pige af honette Forældre, ønsker til 1ste November d. A. at antages i et skikkeligt Huus som Huus Jomfrue; dog helst paa et Sted, hvor Konen selv deeltager i Huusholdningen. Paa Lønnen ansees ikke saameget. Man ville behage at aflægge billet, ter paa Addresse Contoiret, mærket A. D. B.",lol_24050,Bekjendtgjørelser
87,"Bekjendtgjørelser. Literatur. Juli Heftet af Maanedsskrivtet ""Nordlyset, udgivet af S. S. Blicher og J. M. Elmenhoff, har nylig forladt Pressen i Randers. Det indeholder; Pfingsten. - Den Trettende. Præsten i Wakefield, (fortsættes.) - Hungersnød i det rige England. – Delinqventsager i London. - Pier, Pair og Pere. Uolle Vistisens Skrynels hjem fra Kjøvnhaunte hans kiere Foræller. - Øgmun og Ragnhild. – En Serenade fra Carl den Femtes Tid. – Opløsning af Charaden i forrige Hefte.",lol_52907,Bekjendtgjørelser
88,"Dem, som maatte have at fordre i efternævnte Stervboer under Baroniet Guldborglands Skiftejurisdiction; 1. efter Gaardfæsterske Rasmus Pedersen Skræders Enke, Ane Larsdatter, af Oureby, og 2. efter Gaardfæster Jørgen Hansen Kimer og Hustrue Kirsten Pedersdatter af Hielm. indkaldes herved, med 12 Ugers Varsel, til at anmelde og bevise deres Fordringer for Undertegnede. Ourebygaard, den 16de November 1831. M. Rasmussen. Creditorerne i Stervboet efter afdøde Huusmand Peder Hansen Kimmer i Krønge og ligeledes afdøde Hustrue, Sidsel Rasmusdatter, indkaldes herved med 12 Ugers Varsel, at anmelde og bevise deres Fordringer for undertegnede committerede Skifteforvalter, Søholt, den 16de November 1831.",lol_65617,Bekjendtgjørelser
89,"Auctioner. Efter Vedkommendes Begjæring foretages offentlig Auction over afgangne Selveier Knud Lauritz Nielsens Gaard med tilliggende Hartkorn 3 Tdr. 3 Skpr. 2 Fdk. 2 Alb. i Østerby paa Feie; 1ste Gang Fredagen den 14de August) 2den Gang Fredagen den 21de Dito) 1829. 3die og sidste Gang Løverdagen den 29de Dito) hver Dags Formiddag Kl. 12. De 2de første Auctioner afholdes paa mit Contoir og den 3die paa selve Stedet. Denne Bekjendtgjørelse skeer, overeensstemmende med Placaten af 22de April 1817, til alle Vedkommendes Efterretning. Feis, den 21de Juli 1829. Petersen.",lol_58800,Bekjendtgjørelser
90,"Bortkommen. En hvid Hønsehund, lystrende Navnet Diamed mørkebrune Drer og ligedan Plet paa Nyeer bortløben fra dens Eier. For Tilveiebring loves en god Douceur, naar man melder sig Danstedgaard eller hos Hr. Kjøbmand Brabt, i Mariboe.",lol_24950,Bekjendtgjørelser
91,"Tilkjøbs. Hos Undertegnede staae til Salg følgende nye Meubler, nemlig: 2 Mahogni=Chiffonierer, 2 Ditto Commoder, 2 Birketræes Commoder og 2 Egetræes Chatoller, uden Opsats. Desuden forfærdiger jeg efter Bestilling alle Slags Meubler, derunder indbegreben Stole med Bilthuggerarbeide, af Mahogni og andre Træsorter. Mariebo, den 23de Januar 1835.",lol_73943,Bekjendtgjørelser
92,"Wilh. Laub. Dampskibet Løven, afgaaer hver Tirsdag Morgen Kl. 3, fra Kiel til Rakskov og Karrebek, hver Onsdag Morgen Kl. 6, fra Karrebek til Nakskovog Kiel, medtager Passagerer, Stykgods, Heste, Vogne m.v. For dem som ønske at reise til eller fra Kjøbenhavn, ere passende Landbefordringer oprettede.",lol_77949,Bekjendtgjørelser
93,"Damppaketfartens Contoir i Kjøbenhavn, Kronprindessegade No. 395, den 6te Marts 1835.",lol_74230,Bekjendtgjørelser
94,"Nakskov Skifteret, den 2den Februar 1832. Pontoppidan. Hammerich.",lol_66282,Bekjendtgjørelser
95,"Auctioner. 1 1 Da intet antageligt Bud blev gjort ved den afholdte Auction over den Skipper F. Nielsens Fallitboe tilhørende, herved Byen beliggende Jagt Karen Kirstine Ane, saa bliver dette Fartøi opbuden til absolut Bortsælgelse ved en ny Auction, som afholdes paa mit Contoir, Mandagen den 4de September førstkommende om Formiddagen Kl. 10.",lol_81164,Bekjendtgjørelser
96,"Et Par Guld Epauletter og Port d'Epee til Brug, for en Borgercapitaine, Lieutenant eller Kystanfører, kan erholdes tilkiøbs hos mig i brugelig Stand for20 Rdlr. Wordingborg den 3 Juni 1809. Lerche.",lol_00653,Bekjendtgjørelser
97,"Ved Proclama af Dags Dato, som bliver læst ved Grevskabet Christianssædes Birkeret. og vedkommende Overret, ere alle de, som formene sig at have noget at fordre i afgangne Christiane Elisabeth Spleth, der opholdt og ernærede sig af et Arvefæstested her paa Grevskabet, og forhen afdøde Mand Hans Nicolai Spleth, residerende Capellan til Tiersted, Schiørringe og Weilebye Sogne, deres fælleds Boe, saavelsom Boets Debitorer, indkaldte med 12 Ugers Varsel til for mig som beskikket Skifte orvalter, inden benævnte Tids Forløb, de første at anmelde og beviisliggjøre deres Fordringer og de sidste at betale deres Skyld til Boet. Ligeledes ere de Afdødes Arvinger med Aar og Dags Varsel indkaldte for at legitimere deres Arveret og iagttage deres Tarv under Boets Behandling. Efter de Oplysninger, jeg har kunne erholde, skal de Afdøde have efterladt sig Arvinger, som endnu ikke have meldt sig, nemlig: Christiane Elisabeth Spleth fød Schade, 1) en Broder, Jens Schade, som i Aaret 1782 eller 1783 reiste til Grønland; men om han er død, og i saa Fald efterlader sig Arvinger, vides ikke. Den Afdøde skal og have havt en Søster, som skal være død uden Arvinger, og hun skal have været givt med",lol_42996,Bekjendtgjørelser
98,"De, der ønske Hopper bedækkede ved mine tvende Hingste: Bucephalos og Sønnen Tamerlann, 4 Aar gammel, mørkebruun Couleur uden Aftegn, vilde behage at melde dem til Undertegnede. Bedækningen tager sin Begyndelse den 1ste Marts, og Betalingen, erlægges contant med 1 Rbd. Repr. for hvert Spring. Ved Bestillingen bestemmer Enhver, hvilke af Hingstene de ønske Hoppen bedækket ved. Bremmersvold, den 23de Februar 1834. Schouboe. De, der i Sommer ønske Heste eller Qvæg indbrændt paa Strangnæs Græsning, vilde melde dem til Undertegnede inden næste Maaneds Udgang. Priserne ere saaledes bestemte: For en Hoppe med Føl 3 Rbd., for en Ko, Hest eller andet Kreatur, som er over 2 Aar, 16 Mk., og for en Plag eller Qvie, som ikke har fyldt 2 Aar, 2 Rbd. pr. Stke. Hingste og Tyre antages ikke.",lol_71886,Bekjendtgjørelser
99,Bekjendtgjørelser. Torsdagen den 31te August og Fredagen den 1ste September bliver paa en af Ourupgaards Marker opbrændt Rapshalm.,lol_49753,Bekjendtgjørelser
